timestamp	reward	action	state
0	0.1149256037928161	[0.16224453351802193, 0.15067007410604824, -0.7666066567594688, -0.827928703527807, 0.7050922168371133, -0.6599664575972408, -0.4712645894737881, -0.5715814121904648, -0.8086459408474614, 0.46802739943108446, 0.41223913430148246, 0.05576721281363216, -0.8505960111744345, 0.3302819073098813, 0.2776381363095047, -0.5581904480174901, 0.9144634257091044]	[[0.1149256037928161], [0.9998636404812505], [0.009663968419667051], [0.0014865855849411883], [-0.01330782556480197], [-0.005175272959825325], [0.001422086586865043], [0.011016431958093048], [-0.09485157806937858], [0.024131790215497443], [-0.08777493243704136], [-0.17861863260551714], [-0.07768189025514693], [-0.015807421065565954], [-0.01110237033375445], [0.0029237831864816406], [-0.010936672297362343], [0.02817329424807964], [-0.002977530322607749], [0.033872122545231725], [-0.0041007134749611075], [0.005758570705981088]]
1	0.11967016785240168	[0.8970299239607652, -0.15381576792655344, -0.9625083362838635, -0.6501338761057456, -0.12927255023998468, 0.8720833690311027, -0.36827916508981573, -0.6665585072647122, -0.04124523475310072, -0.48091915563229504, -0.33032946335448526, 0.5079208093843685, 0.4986400714271659, -0.9379728425408878, -0.6709392642201656, 0.5512077928658399, 0.5507894721733196]	[[0.11967016785240168], [0.9995428542743384], [0.01667998187025946], [0.01605570735153712], [-0.019444149129198125], [0.008996397870081215], [-0.013521142057438682], [-0.043380843650683586], [-0.1712363055721891], [0.025900736260010666], [-0.20385787832251154], [-0.47440798360505904], [-0.21119155662132577], [-0.027518032286254254], [-0.08450222220838331], [-0.1704662257657868], [-0.07487889391894438], [0.07511156332815092], [-0.025280776971768202], [0.05704306138502988], [-0.00782326081193825], [0.04992088013363741]]
2	0.12238750489625597	[-0.059188857489759175, -0.3657418456413201, 0.7042485818305744, -0.3802886626480602, 0.07981126757275621, 0.9082481025421892, 0.814257207511502, -0.05682476952480314, -0.01946579264872454, -0.3951269278566258, 0.6410067485459763, -0.5604185131448284, 0.5524482803583936, 0.1618913205494896, -0.21982687025576392, 0.27535305868360066, -0.4553494895439047]	[[0.12238750489625597], [0.9994567513090341], [0.014895881775273392], [0.02233727374020808], [-0.019114423108836296], [-0.00304338071630044], [-0.03651623059381471], [-0.09608559811748847], [-0.2440201570635118], [0.049986148666779556], [-0.20556731855225446], [-0.5700411252516004], [-0.25299390352604284], [-0.044160551715758674], [-0.13183155463218288], [-0.34793402149269753], [-0.14094545500208427], [0.10752817866023817], [-0.0700907147955231], [0.06955694343641292], [-0.029055251817414866], [0.06214142896429311]]
3	0.11952469169693355	[0.8590172237723608, 0.2160487829399328, -0.26053959299872653, -0.4266196562317467, -1.0169153690365003, 0.48984576390170104, -0.28896335321602007, 0.2879435945255872, 0.35179165633684945, 0.6382088298108537, 0.49701895631724685, -0.5151275724081604, 0.04073806732588804, 0.018867472943340426, 0.7235437617875833, 0.7160964883109437, -0.7461836614966502]	[[0.11952469169693355], [0.999346969699513], [0.02039663450552483], [0.01596654905257659], [-0.025192871305200117], [0.03692956744599474], [-0.09827312116870392], [-0.11343526178967504], [-0.33747180378664865], [0.06460676026008809], [-0.10300204963005422], [-0.5472772487505344], [-0.1908387491027963], [-0.003079827214936985], [0.01164999821789825], [-0.22604535303612613], [-0.20738829081426097], [0.176076182208002], [-0.14401353900853453], [0.08014146416019349], [-0.026545626744192183], [0.014850912931929987]]
4	0.1157907979749382	[-0.6522787212717648, 0.9213601803065012, 0.5724231642934957, -0.04994702194875183, -0.4396330521435044, -0.18849722415095588, -0.4994351896567838, -0.1390630580619665, 0.8648154450552273, -0.10631883350558703, 0.7245124342054561, -0.9980459641087593, 0.03817500045149966, 0.4858997540078046, -0.09935949628846275, 0.9539713905979242, 0.5540639566189829]	[[0.1157907979749382], [0.9987863035738688], [0.03017734283405253], [0.0021539179015340588], [-0.03886654615986924], [0.13281646171929132], [-0.09279493459862617], [-0.09887670847522764], [-0.40023661790775983], [0.0004958786032829461], [-0.09025691114499214], [-0.6182218301454461], [-0.18593756402354128], [0.08565123601824975], [0.1573057901294774], [0.0666207034892731], [-0.26002603643502925], [0.23681446130511777], [-0.16997834163588005], [0.09488516799500749], [0.040960540044631316], [0.009971861671166172]]
5	0.11025128181548309	[-0.39940192122047913, -0.26533459617817606, 0.1321585817578511, -0.6176646716143533, -0.5255848455437502, 0.8421414613763771, 0.15232526548672787, -0.17683587027241074, -0.5436640219358532, -0.01197216256856044, 0.41651046476368003, 0.3765425861714854, -0.8515420058534346, -0.38381603403790887, -0.2729408191045761, -0.42716159731231274, -0.6563214734007506]	[[0.11025128181548309], [0.9989584764686549], [0.01918823038853427], [0.004252680176684981], [-0.04117874229860858], [0.18060722058806597], [-0.13124231362718425], [-0.08004687766588012], [-0.4477115311261712], [-0.044840473554238626], [-0.06930146109789652], [-0.6550796833109257], [-0.23487581452176534], [0.1545805342210416], [0.21014718034136834], [0.14148172492994052], [-0.30948706051093544], [0.25118046613255457], [-0.16451778788388433], [0.14713455578963378], [0.0461868541685879], [-0.007773944532738341]]
6	0.10171380514177322	[0.8545092004826548, -0.7566386200006346, -0.715080086243448, -0.7837306957264799, -0.42439479830357224, -0.1818381581679578, -0.5026611628068983, -0.9401844787114401, -0.021871470634650968, 0.9908306312463441, 0.6645000496089069, 0.458002829023351, 0.720302194611545, 0.6199879679363066, -0.7751835523846085, -0.38445193456768045, 0.028924227478260765]	[[0.10171380514177322], [0.9995987196947475], [0.009293354940684475], [0.0009561587143134771], [-0.02674170710858495], [0.16418336826620744], [-0.1588084812278842], [-0.09528646408846901], [-0.46973029992572035], [-0.059960988087227524], [-0.05384854423896225], [-0.6997065389963416], [-0.28335085436183227], [0.18501910831844334], [0.2356976634956344], [0.11885606433894641], [-0.3550480758222868], [0.22330078536506623], [-0.13950437313791647], [0.1521781592590182], [0.0004790961753177673], [-0.06730822687862502]]
7	0.09113890042364857	[-0.006210134080739962, -0.8702229641419931, 0.8875385535622274, -0.6412535492441104, -0.7755377500439561, -0.7837597037331555, -0.8246542239966014, -0.2624628676285473, 0.3030800536642305, 0.551762605509887, -0.865014082845055, 0.7910480443759481, 0.7261463448583733, -0.016075152649001556, -0.4556116440541424, 0.9553397380130425, -0.509223599745108]	[[0.09113890042364857], [0.9998629634530343], [0.012869689020535507], [-0.004193125656110659], [-0.009531165545897011], [0.1251371436958285], [-0.16417866314489873], [-0.0813556517164885], [-0.47394883291599554], [-0.08830482999800919], [-0.14456361670699316], [-0.9182011554730137], [-0.2852555116236449], [0.19478535358082177], [0.24033643914841638], [0.06688457649327127], [-0.4005227446191879], [0.21133966102761031], [-0.09604443781873069], [0.14598540944481334], [-0.04052646932454798], [-0.1306893290727066]]
8	0.08492984072360457	[-0.1659508449276135, -0.3407704862707359, 0.23366592180769044, -0.08985781592561935, 0.9184336346143027, 0.21739657701665255, -0.346936780693728, -0.6190878760930105, -0.5008350423243575, 0.5528717724697921, 0.5844446942814416, -0.39169515810004196, -0.9288865135556476, 0.023473292620346635, 0.6435391609646883, 0.3955965244754283, -0.8902261595309672]	[[0.08492984072360457], [0.9997791903936645], [0.014406688632105475], [0.014362621566395353], [0.005266201685009338], [0.0859388836171571], [-0.283865489376621], [-0.05533399197721005], [-0.4718149162960622], [-0.07705169489876638], [-0.18946005520429085], [-1.197604254119269], [-0.2882534750195318], [0.21975657217427808], [0.30138124963411517], [0.035028940155472414], [-0.45023781562773], [0.2085463725925319], [-0.051853629940742864], [0.17675943943252903], [-0.09931861700280538], [-0.20755138746328083]]
9	0.08165549467583914	[1.0400777640108085, -0.2797742717758677, -0.13542937424526472, 0.710988441896104, 0.22864312738121784, 0.8469663236920342, 0.9359897268961167, -0.5111139537799196, 0.5332912441725846, 0.31894690386435737, -0.010284175540450106, 0.8601219356030654, -0.3300504601899428, -0.22339245126997287, -0.6441963639400815, -0.2542156430388226, 0.45735608855718507]	[[0.08165549467583914], [0.9991294455304082], [0.00851329175885026], [0.03235399740381405], [0.024921753339637295], [0.03637483188954479], [-0.43960357808013123], [-0.09192568391354464], [-0.3999799429128784], [-0.03385668143323654], [-0.11300576656922315], [-1.3762644617869504], [-0.3861727899751208], [0.2708499706815807], [0.38649440642964633], [0.0065948430314426085], [-0.468516740234893], [0.16217482911753794], [-0.017199935507357194], [0.2050160006699424], [-0.17821085263651404], [-0.27608300606792446]]
10	0.08027253219753058	[-0.3088513455707146, -0.0717982433713074, 0.8768623827101419, -0.3148996659219238, -0.713457559118689, 0.6617568289866129, -0.26811547163036165, 0.5639456156694003, 0.09075677237449774, 0.2996542830422581, 0.2896142593467964, 0.8577926377638114, 0.48942769365743954, 1.071261026974371, -0.62068404672043, -0.4323409418265746, 0.8735026196753511]	[[0.08027253219753058], [0.9987127318534008], [-0.0012326935434973053], [0.03467238223612987], [0.0370025081665668], [0.03625284169914389], [-0.5014320893723064], [-0.10382554645117396], [-0.3795426668655447], [-0.07252701865337446], [-0.03504901068268563], [-1.5040066680464632], [-0.3961835650619697], [0.327071589924836], [0.4062262976573606], [-0.021035844815222533], [-0.4127096931029721], [0.11456181930064305], [0.0006489397725046252], [0.22495038650192198], [-0.21682037318258965], [-0.29053324843437356]]
11	0.08009705215609335	[-0.7574109747983931, 0.5458658148099175, 0.8266912381546295, 0.5493393339009852, -0.005990816982567065, 0.7280062043954085, 0.3074233035761898, 0.7021213911745904, 0.5711464380547095, -0.07304225801106885, 0.9903388532848649, 0.8789457475324978, 0.12269805725526291, -0.8451327653066214, -0.7987127997916457, 0.6739519076205367, -0.042897370359588446]	[[0.08009705215609335], [0.9982881850063583], [-0.01959394680436025], [0.03884872589805178], [0.03908392791720433], [0.09295605670221363], [-0.5567407063973951], [-0.10018979930146442], [-0.38428747675196406], [-0.17359058727854093], [0.07422918414435152], [-1.5911440793510612], [-0.3750542343809637], [0.4177603005006189], [0.40079657996231194], [-0.02747574787046101], [-0.323103821451382], [0.0821470012661959], [-0.01704434035344387], [0.27985334615359997], [-0.23102593929265808], [-0.3097019008359111]]
