timestamp	reward	action	state
10	0.12846567389939045	[0.021370936256997444, 0.7656119945697609, 0.7290352871575626, -0.08621557084713914, 0.5146622441091399, 0.23814310751628892, -0.549563344995046, -0.8329085579805944, 0.6933269332448548, -0.11894216959540044, -0.5941806449387024, -0.10470364747319331, -0.9725661860845124, -0.17685513568616942, -0.6271165693290064, 0.060930776708783066, 0.8540900362771253]	[[0.12846567389939045], [0.9913924210108789], [0.11287465567683443], [0.027855332835553307], [-0.060203489106902944], [0.13792284756064113], [-0.042169384158904324], [-0.21903896632273878], [-0.46701000809583343], [0.05365115933109358], [-0.006041460284342105], [-0.08247931741442352], [0.0672152898751725], [-0.06285687899762271], [0.0017596060104247474], [0.1941648601461268], [-0.254049992875678], [0.3410429102724007], [-0.6491321429438255], [0.03454939474811142], [0.008504469061938899], [0.03820240942577592]]
11	0.11594661887062803	[0.033228941028633614, 0.3992380520687232, 0.2941523941463612, 0.020225044830255813, 0.6891370769754579, 0.32503493657449634, 0.7060599436841543, -0.14516676584897673, -0.21761296716687192, -0.3915604625668415, -0.170491040532845, 0.003244553031466939, -0.8431788534596693, 0.732951363797491, -0.8968862596757162, -0.03232528857677113, 0.47076925433472205]	[[0.11594661887062803], [0.9945342547677334], [0.07936693253486317], [0.021393942865509667], [-0.0643801624901883], [0.17079951118514014], [-0.059098036567221186], [-0.2521353239124344], [-0.42361377976574344], [0.049585861859781845], [0.05363655606608729], [-0.01746044568853647], [-0.004636778836725494], [-0.045937917954009616], [-0.05677431895025897], [0.041819342505216704], [-0.2156848079218646], [0.3300427272960072], [-0.6340277316532609], [0.11754915721719424], [-0.02216636280255868], [0.1069506045441093]]
12	0.10453440640225746	[0.9421582719368361, -0.23769266919187923, 0.34668577869563927, 0.8707268427532674, -0.8147414467565682, -0.9257713796241448, -0.8516429967990072, 0.8018260467856457, -0.5321971753515309, -0.7384453187432312, -0.8268158904436649, 0.9404987173356224, -0.06530420915617381, -0.19711795277588992, 0.43023486592297133, 0.769180711515039, -0.6994075326523111]	[[0.10453440640225746], [0.9973297662005418], [0.0265721505897846], [0.005998243961634739], [-0.06775897972064814], [0.11942447989231865], [0.03548013443555381], [-0.2018701323915933], [-0.3528279137965363], [0.04731667666568262], [-0.07621705995895708], [-0.07066975556191439], [0.06845880799642327], [-0.07648206925693461], [-0.3298166791842816], [-0.32779884335450216], [-0.12831475069310666], [0.25877385772563377], [-0.5725151805237849], [0.20329615456033387], [-0.040396998802604445], [0.18732615799687688]]
13	0.09213018556940349	[0.35220444877422924, 0.5562783349447384, -1.0342663129669818, -0.44285956576392804, -0.287423267589905, 0.8834707405376001, -0.3869016500234982, 0.17338208484202908, -0.2785587297883492, -0.22058091763117701, 0.4674751336569249, 0.9012300800912282, 0.9594109707623235, 0.38265891515709105, 0.46794817165426567, 0.3214917158225709, 0.23520370141002334]	[[0.09213018556940349], [0.9959918657894669], [0.0022213287536656545], [-0.01777807396760302], [-0.0876310964543266], [0.1581455129876026], [0.09396644296269048], [-0.14264773842214593], [-0.38192028741598594], [0.03797611228757816], [-0.17243789206834892], [-0.2845889632222293], [0.1255108259897458], [-0.08253185532628134], [-0.45053301414894903], [-0.5587729881306043], [-0.038921575194300985], [0.2594277134874506], [-0.5642411607671376], [0.2564140794974506], [0.02561893464102095], [0.2565978245402381]]
14	0.08856255626045878	[0.6679992136419767, 0.742975779626403, -0.6892630630606019, -0.08153313690194938, -1.0328093443406585, 0.9902196982066002, 0.7685987832922573, 0.63365784252199, 0.7133997943865893, 0.3432684180862433, -0.8120195440609822, 0.22626207290719313, 0.37020082139222793, 0.3520017582091005, -0.5085114706368922, -0.6442844087073716, 0.36617542980304146]	[[0.08856255626045878], [0.9941734958542389], [0.0027190049672134228], [-0.02564311102676884], [-0.104661826898917], [0.26460957949757125], [0.057601213169895416], [-0.16167688899028612], [-0.41403058682811333], [-0.005279197240261204], [-0.10074431886009268], [-0.35139096693746047], [0.13172756932162127], [-0.03667143205753161], [-0.4217547296739619], [-0.6818694209573236], [-0.0022591808085417955], [0.3010047006555121], [-0.5495247902701957], [0.24074893995851954], [0.10135354080851446], [0.31486427281072576]]
15	0.09218983921700274	[0.6366527768452387, 0.9866604096712975, 0.4761437617098573, -0.8744911079784378, 0.23664793088779829, 0.4374772378314512, -0.5856061876178024, -0.5190136956054208, -0.7393532789680861, -0.5693331857673791, 0.4196204972067191, 0.67955502966985, 0.9293060917258461, -0.6059698329553059, -0.3599206540835971, 0.5643443418807413, -0.7565206745215386]	[[0.09218983921700274], [0.9925866838399537], [0.0014572096845270142], [-0.028387481405957923], [-0.11816811119318682], [0.36495478910298723], [0.030346715034674007], [-0.19012562577170453], [-0.4676290053080412], [-0.05328632017194009], [-0.01538495802636882], [-0.3581453782409398], [0.06846900459273358], [-0.0005664244946767382], [-0.3968371758639179], [-0.7792205973620218], [0.03894426876187665], [0.33833080847355584], [-0.5505140681870335], [0.2332791905805937], [0.15483856863022905], [0.3491367560168188]]
16	0.09803318257597897	[-0.3315914873456057, 0.4451604472783159, 0.8300821999573217, -0.334953747680112, 0.4818942856117855, -0.6661612158884798, -0.6733769217009445, 0.45054762948069765, 0.1691473523791934, 0.044577969638029014, -1.0621273051673135, 0.6118265755945692, -0.443359410202919, 0.371046101299599, -0.3376372258679451, 0.6674450579777926, 0.7752293995333148]	[[0.09803318257597897], [0.9908283667698181], [-0.003320075628536979], [-0.02254966736025622], [-0.13319022938645947], [0.4180633628189563], [0.017020054726964762], [-0.14994272492493743], [-0.4828386799072215], [-0.08677995770781217], [-0.08111392597901135], [-0.5719089781448945], [0.10556338931561789], [-0.008771942430826135], [-0.4327639815895725], [-0.9059458202083768], [0.0981031654740883], [0.36334995581175455], [-0.5209372193569711], [0.25953558894831047], [0.21057295405731466], [0.39506968022023914]]
17	0.10378547948016933	[-0.8161871690329161, -0.8327265806568735, 0.3291510122164581, -0.05349888809532233, -0.5930906350566237, 0.26389588932769176, -0.7852059157689952, 0.6338850408093172, -0.09098583123918064, -0.5408357245312299, -0.25896104210052867, 0.8497607066249663, -0.3521222385082938, -0.5660422288663426, 0.5751425034106911, 0.9341437789977172, 0.7289184785993011]	[[0.10378547948016933], [0.9900946568727829], [-0.015663117159352643], [-0.0005235948160906562], [-0.13952405900520334], [0.43696097895272407], [-0.045311722843102045], [-0.09882249066659354], [-0.47770115729224], [-0.10988723255964468], [-0.1815095272298062], [-0.8579043136003923], [0.14308065440976148], [-0.03896246115166915], [-0.49976689994543033], [-1.1386844085855365], [0.15000722851304032], [0.37076247971305637], [-0.4627628672608273], [0.33509167579740073], [0.23363815370177107], [0.46621099710860026]]
18	0.10460015475191504	[0.3415960407182333, 1.0215456559615737, 0.31222358209966583, -0.819144411345105, -0.3083598458029748, 0.5557860357564979, -0.910796166453736, -0.29730962160326, -1.0820759611925181, 0.5553844473781543, -0.4152672282994544, 0.2967767251631676, -0.8203726269615473, 0.8343404738435161, 0.8138158097056309, 0.33006426684708284, 0.7942974292388533]	[[0.10460015475191504], [0.987917527917292], [-0.03656244073849401], [0.02541560846858845], [-0.14844592553250535], [0.5076043581796611], [-0.20383097318751908], [-0.0610551285802245], [-0.47426993639710363], [-0.1458773814332838], [-0.14278505579595469], [-1.0579583039088925], [0.10882668783760566], [-0.04254693931625238], [-0.44934289587064496], [-1.3851438591968803], [0.19529841958121283], [0.4039959903587621], [-0.4438716961079549], [0.4737311887929931], [0.25756120634483815], [0.551747920394531]]
19	0.09722986298462176	[-0.039926279199192546, -0.5810273867683323, 0.24361210692430801, 0.7306561222920394, 0.6034215906741159, 0.5797281118060144, 1.1176680215353028, -0.43133404653300256, -0.04696191328728978, 0.9127310184920062, -0.7342215234208547, 0.25661106505378506, 0.17145769262822913, 0.588963517486961, -0.6790344229653319, 0.5678185494785716, 0.8077001508848073]	[[0.09722986298462176], [0.98643436758951], [-0.052766896413197206], [0.031594715262846525], [-0.15219943182765983], [0.5560490663782831], [-0.39495104500664385], [-0.048185914182734046], [-0.4470216424695743], [-0.1391297438700762], [0.0299662165438983], [-1.1506092729002368], [0.03831906939823272], [-0.04476398627594183], [-0.2814373729218337], [-1.5571822039561072], [0.1700056531097344], [0.4226061286810862], [-0.4475080604252821], [0.5679415135011151], [0.2751097701020259], [0.6300802001663214]]
