timestamp	reward	action	state
0	0.10173883333477748	[0.013841996709262717, 0.0805334851251576, 0.6168389409654489, 0.9624940977047812, 0.9315859165831207, -0.5943243616193885, 0.19048103263851263, 0.7735821797736065, -0.9428537589365189, 0.2933944100433623, 0.4034828787770523, 0.052689157747555684, -0.018433757223329655, -0.26539954435590035, 0.2053598161949842, 0.26839164393530324, -0.22594329576293903]	[[0.10173883333477748], [0.9998180768682383], [-0.005490357806250398], [0.017973469776265558], [0.003259374611623783], [-0.015208494602421355], [-0.010756605986868666], [0.026069448948510106], [0.061930143386067005], [0.01762989139701098], [-0.0015109778540105276], [-0.007210736492791905], [0.08283585602421568], [-0.011974992663600312], [0.009976135943466335], [-0.004798690480839822], [-0.013122321347254579], [0.01799477914148709], [-0.028985083976581345], [0.024929467109215328], [-0.02238652647773063], [-0.02066392725602955]]
1	0.10634659870349177	[-0.987874207847321, 0.4953878292978713, -0.001031039813895799, 0.9532373204157886, -0.2887606552403997, 0.7488479331661348, 0.8512300172199353, 0.9580643276751445, -0.39982755239615086, 0.4189179032119949, 0.6808038875994394, 0.2016941668967441, -0.5368772325737642, -0.06884634301434488, 0.7283883926696175, 0.8709523216944263, -0.4645215740299206]	[[0.10634659870349177], [0.9993357122574922], [-0.0063108631128195435], [0.03587365945759709], [-0.0011780368002007478], [-0.01369258731889414], [-0.1430063781879749], [0.05185493513835332], [0.13626494382770163], [0.00542431077439993], [0.10814732885484579], [-0.00806788584327389], [0.14713833312280786], [-0.03646046759110732], [0.12667787374300554], [0.0014113024471367791], [-0.07885927564601342], [0.07657374001966429], [-0.09078064389043125], [0.12431848803306014], [-0.057258196166259843], [-0.0781606120611797]]
2	0.10751615391118151	[-0.043101060473589345, -0.8289861661597148, -0.3669801083192989, 0.3803707050315959, 0.440656365411162, 0.45752287587954804, 0.15399975390861562, 0.03971309865784207, 0.9847121705916796, -0.642436832771421, -0.998620393041987, -0.5300322597813867, 0.19060733356427906, -0.24557250274132303, -0.2590958264563554, -0.4643086815561808, 0.42381454100817817]	[[0.10751615391118151], [0.9987602535935866], [-0.006117957327620171], [0.04930948573918133], [0.003016795642692076], [-0.035667795478606795], [-0.24494281923856875], [-0.0021787649161627808], [0.1485598561795016], [0.017837568617466243], [0.2103616512383154], [-0.007515213319027584], [0.12511934042556022], [-0.06530281917522103], [0.1124215624187041], [-0.1739366761697465], [-0.18641932477287176], [0.09473791001778367], [-0.13302886970539443], [0.20832789928816436], [-0.09585569338177789], [-0.1185308355475123]]
3	0.1060686697346621	[0.4404556540305597, -0.7436754823139231, 0.03023145328453162, -0.45181948118410864, 0.8432041751054739, 0.8605134763711362, -0.5012059948899815, -0.7047032785061169, 0.4870109265111432, -0.32183659709030776, -0.18116313466569797, -0.9309371598985033, 0.21921715383105253, 0.335500461681384, -0.04043619285724295, 0.9784983118432519, 0.671561876287067]	[[0.1060686697346621], [0.9982944495780676], [-0.011208439610690025], [0.05516279883722129], [0.015479936936596994], [-0.10229009493133129], [-0.27772836923381533], [-0.0677868188637399], [0.08051843453455715], [0.10626601504100118], [0.22784328565217593], [-0.03853993775472106], [0.029372284172811788], [-0.10044644730051798], [-0.04475989877447959], [-0.5183664587439349], [-0.290380766164245], [0.06143392512931815], [-0.1313439733967054], [0.2682508103612046], [-0.12153463984782002], [-0.09300171383990226]]
4	0.10078312168963784	[0.9252196243430104, 0.9783380866058751, -0.632483978877417, 0.17222756604657327, -0.009980156510907681, 0.1285527447915585, -1.0077981891144772, 0.33020989753277796, 0.8098903061343542, -0.211787374133236, 0.1122236011052815, -0.23568688519523118, -0.7734703417661115, 0.10105039253011636, 0.48205737035436064, 0.28859757842441897, -0.15189891382644022]	[[0.10078312168963784], [0.9986664141145195], [-0.009650122042686149], [0.04764546165697928], [0.01738328069443556], [-0.10195720128119994], [-0.2678208455175466], [-0.13019385530391175], [0.07516865540651307], [0.1278594923563938], [0.18723463458487444], [-0.14183395088389703], [0.025687312673122915], [-0.08939977433016981], [-0.18540529092219427], [-0.7755310559379668], [-0.377606655510431], [0.040815592726348486], [-0.1209770135323638], [0.31955710676558696], [-0.08411700127643852], [-0.03975618006538239]]
5	0.09069369734361497	[-0.46760115643945804, -0.7991249302973596, -0.4516604043235428, -0.2859571685135032, -0.08834433612722076, -0.2314371565772288, 0.514843526924361, 0.25422866809258216, -1.0507394844548068, 0.5946963322800912, -0.40645015074681934, 0.7220410191797602, 0.3284269983621362, -0.43656731654542824, 0.7084437434668757, -0.44547947361513246, -0.7583452908106052]	[[0.09069369734361497], [0.9988800973311767], [-0.004522375567294507], [0.04362383361092767], [0.017749941294930363], [-0.08896754884352091], [-0.3288300103098803], [-0.1778108992210566], [0.019156901055837495], [0.15137004366221105], [0.22427119261038675], [-0.1650593523202411], [0.07168418138388238], [-0.08682322480526002], [-0.22235436158162777], [-0.9806672579337803], [-0.4677485703831827], [0.04492550498485197], [-0.14387742480426793], [0.39218229988450976], [-0.06163707366199593], [-0.04146165510319389]]
6	0.08336153655312058	[0.7403236615962185, -0.2479561816556123, -0.4539214425207833, -0.4272057869550513, -0.3218479106897136, -0.9710119468329351, 0.7035026427893941, -0.9812381205551478, -0.001671220212710784, -0.46397355834220716, 0.8176714298142407, -0.363961862613785, 0.28370721011572675, 0.057697142382408265, 0.26011074206097884, 0.8183917619960058, 0.36364336126092717]	[[0.08336153655312058], [0.9994308254396879], [-0.00045583291973651924], [0.02001447071918906], [0.027152133233400048], [-0.11369981152108251], [-0.23938227597361889], [-0.24712756526725338], [-0.10432084686938303], [0.18016519781678605], [0.1606507073866023], [-0.05910467754190675], [0.04182601594329713], [-0.07137156235171789], [-0.36387528595660223], [-1.1341951320341284], [-0.5086854002650082], [0.012521291936575706], [-0.170781202335444], [0.4139361262279424], [-0.040143631456748166], [-0.051808728247176854]]
7	0.08353522833331671	[0.42794398454620625, 0.1498149971531037, 0.8110756459600666, -0.9144824779258481, -0.23159157963766341, -0.6711339472978011, 0.13395222143021535, 0.45753264442927194, 0.2909321086950778, 0.4396322970097052, 0.014520243053378557, 0.8257010851401294, 0.38389870955628447, -0.0852138736609639, -0.9896721474015291, 0.01063085444170647, -0.6636483611077146]	[[0.08353522833331671], [0.9997052844294121], [0.004056623829491098], [0.004267314271847622], [0.023551605378818657], [-0.09591130603751326], [-0.13650818290140848], [-0.2587561801077452], [-0.27775390661275906], [0.13994360204209474], [0.06271231217739227], [0.03598229970469271], [0.07662334251657892], [-0.023898860221839055], [-0.4678057646227656], [-1.1663994366911405], [-0.502824292096594], [0.03321976399756156], [-0.2257704414497466], [0.42580031519509326], [0.021801789334147496], [-0.061173375485467855]]
8	0.08561119940774119	[-0.5862927785012981, 0.2256812810870902, -0.37406507609773965, 1.0711377912166715, -0.6785100395673762, 0.525398630009049, 0.5599901650218696, -0.7836365352277831, -0.5497204746914384, -0.6429511929644672, -0.5848114512501724, 0.6215129324502517, 0.07368322203399669, -0.33952820495684966, 0.7116409226277658, 0.3115094297913741, -0.8212643193555014]	[[0.08561119940774119], [0.9998600421452545], [0.008884342278076995], [0.000792668111282988], [0.014154019246900195], [-0.04486315813360253], [-0.12501677066306452], [-0.25433769646072774], [-0.20362589902704706], [0.08723017180121657], [0.064956506382695], [0.046424917567506746], [0.07200483734917867], [0.010569100988874194], [-0.4819056928748428], [-1.2283690633189595], [-0.47670280128451775], [0.08623290126316954], [-0.3042132502950509], [0.4425811484673397], [0.08160746539974893], [-0.11248052826756423]]
9	0.09012629773952764	[0.5997519791065319, -0.10830080001841326, 0.7793428369453116, 0.9108794115731481, -0.7380777936398316, -0.37807278140303185, 0.6131229631315098, -0.8728876610737252, -0.33925158805374417, 0.21192562942084714, 0.6415957606297641, 0.06227578040381759, 0.49566382113160357, 0.469617183113858, -0.806609362026255, -0.7297481118621894, -1.0208423103459507]	[[0.09012629773952764], [0.9998741376497776], [0.012417536849128113], [-0.004765555839782695], [0.00864887942175233], [-0.015900657480817797], [-0.08918752070419927], [-0.22642106145614516], [-0.09548078894952539], [0.03456274854878037], [0.030456120139002653], [0.03319971564878915], [0.013001314228770227], [0.025370690375557906], [-0.5128469747549257], [-1.2809953364702396], [-0.42787365775573105], [0.11640653994228824], [-0.3554634341043752], [0.4353974843243291], [0.11982034942122222], [-0.20229986498959657]]
10	0.0933322853516891	[0.11504739478750978, 0.2929612502862856, -0.646894475065185, 0.04965765995369786, 0.4449731444297581, 0.8093811824940934, 0.5307636273621721, -0.10438199626739211, 1.0033052651882688, -0.35367610275476247, -0.427904185139267, -0.9670367235883981, 0.8991010014879254, 0.6373033091042689, -0.5410704125707891, -0.9145514377584039, -0.23225337724050396]	[[0.0933322853516891], [0.9995010044601627], [0.029567207935427837], [-0.005483601937028632], [0.009667078556901382], [0.00028113379545128235], [-0.0754753048945953], [-0.23552276256696028], [-0.03218493530674132], [-0.00048459221925690847], [0.0004990513319183149], [0.021263943712889387], [-0.06070776825407847], [0.03211410983882684], [-0.5352179229582003], [-1.3350553596948933], [-0.42914158146756604], [0.142214599075285], [-0.3524600287756466], [0.38287595515918527], [0.12832827085596993], [-0.3229168099117373]]
11	0.09208094438106669	[0.556535780485657, 0.18415445079305465, -0.13137070929419525, 0.8081221077899157, 0.8431591665297266, 0.006667606614654497, 0.36042466656406874, -0.5279329458542884, 0.2009287472652584, 0.6475012046826657, 0.8673621383996278, 0.4660722586281143, -0.8887263190709802, -0.8042379072479132, 0.6314646554641316, 0.7066228854222447, 0.46770603859510024]	[[0.09208094438106669], [0.9988316723615459], [0.04737151793917528], [-0.007286719303652554], [0.00617521638209845], [0.046887833992653886], [-0.10463349275624001], [-0.26956567633816675], [0.05806802239388191], [-0.0349070162888444], [0.037731900325805603], [0.012576541026878859], [-0.13302448755284052], [0.05685602554374447], [-0.49477584541311453], [-1.379814833859075], [-0.4259491509281143], [0.183976153694709], [-0.36762117134605726], [0.3432016867180737], [0.14654732054776512], [-0.4044677115663831]]
12	0.09156193635439197	[0.7082759150364027, -0.6744188564302815, 0.5066496867923602, 0.0913344419969814, -0.5293136969594978, 0.032496118976841404, -0.34476205582671354, 0.5756706130324948, -0.31586668515133187, 0.562924863121274, -0.6839475373957359, -0.09739761168904346, 0.7612638767559559, 0.9490777710947946, 0.9396933186848189, 0.7731081935859133, 0.09193835176890261]	[[0.09156193635439197], [0.9983207301139423], [0.05724202400331143], [-0.008427390497174548], [-0.002837182084047035], [0.07326663157899742], [-0.15370560540883585], [-0.1995088913581507], [0.08993206901310652], [-0.04331963937400812], [0.03133724883889219], [-0.12418734415792707], [-0.09071602348509579], [0.06082226229267228], [-0.3881579291491835], [-1.4022239028818877], [-0.38380550369842914], [0.21896737546831047], [-0.37068897693726965], [0.33413178160046036], [0.2009133684706339], [-0.41994485671972687]]
13	0.0950861286317071	[0.6828796912436351, -0.2189040072820826, -0.8952666404121192, -0.7194425600120619, 0.8968250137760861, -0.5943251656194114, -0.5626595126154973, 0.8035902008124517, -0.2686984877638756, -0.01596807861233164, 0.8406831641731287, 0.6658896430691346, 0.10149149153292432, -0.3038132195864573, -0.6518439275427498, -0.06444157421829352, -0.6132073066000522]	[[0.0950861286317071], [0.9960384770340113], [0.08813021850972971], [-0.009935613150285872], [-0.006457588135115466], [0.0706638401764013], [-0.13128870859079675], [-0.12894694671829526], [0.008532826264187068], [-0.033047862649746636], [-0.14076421559193156], [-0.48057645381732017], [0.021005481956564088], [0.04463828064823749], [-0.3634314010496505], [-1.4270459020312993], [-0.36586409130930847], [0.2467648967363326], [-0.3473970516366902], [0.26090441109766443], [0.271962341918814], [-0.4536151148410977]]
14	0.09931433227632308	[-0.4146279042307818, 0.6143825750313336, -0.10889574333305763, -0.07353581289774924, -0.19436693913598574, 0.06319493309590136, -0.5062218841817542, -0.28783458647193366, 1.1051114172647585, -0.8198828751216158, -0.5286662544083112, -0.5594429300060567, -0.6446209120528525, 0.5648291251888483, -0.0010312174849860466, 0.12407489157730803, 0.4348132502799307]	[[0.09931433227632308], [0.9930014655852689], [0.11776109714990847], [0.0012843709986497245], [-0.008874893503335769], [0.10859555168122209], [-0.12188761365782938], [-0.16327243744965297], [-0.01869104114523924], [-0.06424859481452627], [-0.3197742174426552], [-0.8935789992116777], [0.009088542631983563], [0.0718576741948985], [-0.41979457700413636], [-1.471686273112248], [-0.38474362229688835], [0.27263744839806875], [-0.31267259336199554], [0.1932947315557338], [0.33579275448752344], [-0.4647351339604531]]
