timestamp	reward	action	state
0	0.10585310771342951	[0.9515730936293708, 0.7295711654019564, 0.9090394809659172, 0.8048362357290108, -0.016929050909122986, -0.4099559865974328, 0.6006321774760927, 0.6341800687502093, -0.1521282304357014, 0.6191526961342255, -0.6493824044638907, -0.45481167874647843, 0.14849127503893123, 0.9154349885076734, -0.0839764984851156, 0.08994535612089688, -0.29065578571624556]	[[0.10585310771342951], [0.9999925930758441], [-0.0006150117834922688], [0.003795844797927325], [0.00016467005064582844], [0.003757477100668166], [0.009601986797988838], [0.04144689792115687], [0.07616795776128728], [-0.0018263814988719474], [-0.030575766645335612], [0.0039948788758323575], [0.08763168531928339], [-0.0005986326236226725], [-0.01875694525402716], [-0.029343643481998173], [-0.011049819169403476], [0.021167799497233034], [0.00827858704888558], [0.037199768542312675], [-0.004796352799439984], [-0.010894289739835855]]
1	0.10671202692835037	[-0.4544596160948845, 0.43401808307436107, 0.55445673637507, 0.17859409025042303, -0.5725576956430543, 0.45370613704500184, -0.15316797422053982, -1.0116356006942422, 0.0067591899884298715, 0.3371772894887033, 0.8245221037660454, 0.19891955707548867, 0.4046239466501825, -0.21494843067414215, 0.8914157206489468, -0.21731490595624714, -0.5516758863487962]	[[0.10671202692835037], [0.9997142458047723], [-0.0048186320334565125], [0.01942905187973509], [-0.013065965841688594], [0.043203434809470226], [-0.09988369417318889], [0.11406195621695489], [0.12563508480259208], [-0.03425039137412893], [0.04173200970157519], [-0.0052364900554958856], [0.046103024996016616], [0.018899322610583223], [0.10911316215528725], [-0.017137122626466994], [-0.04800384225868429], [0.10623653769241659], [-0.029737820323048447], [0.17319375372550916], [-0.02250723324484076], [-0.06622308224542771]]
2	0.10030044259068885	[-0.8117290765545876, 0.06940136434053652, -0.6990162372332523, 0.27101739169688993, -0.8282725872513043, 0.3344024538818558, 0.9821958448904657, 0.8308050238550025, 0.09365073832062494, 0.8507211349680304, -0.7997256759559256, -0.06272706242165547, 0.4628722341231978, 0.48018362690103833, 0.9006590417541281, -0.6690722127396047, 0.15019275531086865]	[[0.10030044259068885], [0.9986988952247376], [-0.0035746937423495303], [0.04428755214537378], [-0.025027004745032472], [0.07768971571506958], [-0.32271403729626513], [0.14468690374648321], [0.13040902553379355], [-0.10444046046492528], [0.22946368082450805], [-0.00902446626590001], [0.07729560592826012], [0.038725804199308385], [0.3201478836066184], [-0.03548401468417543], [-0.15855941379794875], [0.2061495611432953], [-0.059312723581158404], [0.3338101871295471], [-0.05825911373256103], [-0.13005496832204536]]
3	0.09312600972006593	[-0.9009810760919538, 0.04940398936569437, 0.6620833395718054, -0.5861675611469122, -0.8963562599112835, 0.34550212625417526, -0.17581766402897447, -0.8444631831556579, 0.5379363039673434, -0.9192896433637656, 0.5136318114568067, -0.7857658851882902, -0.04303771592454225, -0.16446562707017964, -0.8757064027705015, -0.026875252502700786, -0.6192877452707902]	[[0.09312600972006593], [0.9980089711265691], [-0.002266545740645352], [0.054412558479465634], [-0.031815559102606694], [0.11888311397510751], [-0.4409412950638088], [0.1400351131068653], [0.048961352203380604], [-0.14666918091827372], [0.33834841687099804], [-0.05413398859869583], [0.013487503643725859], [0.10781517452918685], [0.40863625978171775], [-0.030438848930700275], [-0.27563651141798434], [0.25201797263215914], [-0.05763714055069839], [0.4443762293481027], [-0.07679529011710831], [-0.18816986066277083]]
4	0.08575173063167302	[0.9883574647389604, 0.8539316845583922, 0.42955877484529303, -0.6026821146494465, 0.299913980546893, 0.37260837181824497, 0.7447842203386195, -0.07980319846427725, -0.8703635709133222, 0.598192981335765, -0.896948780470109, -0.6755631196615322, -0.2734322584668093, -0.0033186737601449733, 0.5306224735398267, -0.024432921794677025, 0.27515431815543606]	[[0.08575173063167302], [0.9980574490030744], [-0.010217487130027752], [0.04666247243176339], [-0.03999431350552884], [0.12902656579493313], [-0.44524385769419556], [0.185640145684509], [-0.06990646710108522], [-0.1241783944459584], [0.39438022501872116], [-0.023780880163727695], [0.007574234910632152], [0.12418316576449057], [0.3968544241176496], [-0.07282879316053387], [-0.34661073289194133], [0.2596645924103052], [-0.06438967199901444], [0.5247264976744279], [-0.07953177358766654], [-0.23708647164601285]]
5	0.07575907225610053	[0.8849149190208373, -0.3243206313767067, 0.37482473526259485, -0.8382463784916283, 0.2836783971049291, 0.0005044204134525155, -0.7913565422056738, 0.35243207703888546, -0.2938462868126434, 0.49883415691657673, -0.8353763249040272, 0.5204512131477332, -0.5722337215896744, 0.9559504910310065, -0.30920544237380326, -1.064611467650622, -0.5938781449993985]	[[0.07575907225610053], [0.9981644333802066], [-0.01825376034111421], [0.035799169974087504], [-0.045309862031865836], [0.07600660425816304], [-0.42470202387165984], [0.29690877306059693], [-0.1921894921144408], [-0.04989722884162026], [0.38133664380530113], [-0.03956092072653859], [0.1200506344095515], [0.04447950320739872], [0.37454687903912287], [-0.1829512272219695], [-0.4100914364398001], [0.23653974030741523], [-0.039807103788804116], [0.5887806094338192], [-0.09402454960207632], [-0.2906293622707058]]
6	0.07209178119804639	[-0.6532062956809365, 0.7369062236574528, 0.7759834292159052, -0.7371821234414886, 0.31584725911523487, 0.4793165926345975, 0.9127145718482325, -0.3524481288910803, 0.4413293573558083, 1.062325287292596, -0.47596935224192893, 0.8208349286992597, 0.783899541767071, 0.34009853167267134, -0.06756923779968775, 0.8693820247295777, -0.36177192545993225]	[[0.07209178119804639], [0.9977885710021227], [-0.02144738818208984], [0.040235643914092255], [-0.048363933633722614], [0.043156168562785695], [-0.44125502531877153], [0.371680351404379], [-0.3098797557826709], [0.008515177769137601], [0.3680670546225067], [-0.03261771690078357], [0.09847423241080709], [0.051647839184322406], [0.3404675979934071], [-0.279916610854305], [-0.44918175536204097], [0.20449772909015748], [0.026888912019039472], [0.6251919953646801], [-0.10471926824092136], [-0.35531202968127285]]
7	0.0734725061151944	[-0.4780258167022015, -0.5330443614826355, -0.9488999519140241, 0.3014653370948026, 0.580737521266112, 0.6645057311641572, -0.3151666872418132, 0.03874317168421712, -0.1842773087240703, -0.8413430156184442, -0.003091441695878264, 0.18816542823968685, -0.22518123161437278, -0.4178978958788112, -0.5668572938655838, 0.6979337363953736, -0.1945545997008882]	[[0.0734725061151944], [0.9976872245785765], [-0.017847288067822004], [0.0441738967628682], [-0.04848033690172461], [0.03514620582557904], [-0.4437347749785632], [0.3566748037485348], [-0.2916705899383858], [0.02837974125558796], [0.36520680737257655], [0.00014686037453215373], [0.0552480116156712], [0.054842804760957944], [0.26242631284049966], [-0.42175803460093597], [-0.45490629150032597], [0.17349250423822388], [0.0761914277539488], [0.6085282291433357], [-0.09657511260262963], [-0.4206256461606654]]
8	0.07641496367025263	[0.6664122933182174, -0.5852119771138041, 0.8247648479334516, -0.2280688438570944, 0.5547703598169281, -0.3768234772906662, 0.8190264032551994, -0.40139787998549015, -0.6625003366350734, 0.4458292483246807, -0.4541247390965082, 0.0762974833094049, -0.05867033918657083, -0.7134182814269301, 0.04332791052878411, -0.6365261234104516, 0.07130264329087584]	[[0.07641496367025263], [0.9978771708818782], [-0.020144634737057802], [0.0435487618271289], [-0.044032384303073865], [-0.04864583640962765], [-0.40751341031587635], [0.38248878944298353], [-0.33478846614468905], [0.13461309309312333], [0.31595563808260335], [-0.004928133566994208], [0.0201969588492674], [-0.018189725587083174], [0.17398095837535776], [-0.6108284810227903], [-0.4252223798658695], [0.12142988039724739], [0.0805273992684225], [0.5726628309143759], [-0.10303397755039266], [-0.48254486211024233]]
9	0.08173946689703092	[0.9888143766921146, -0.11262953249473714, -0.6306514791236731, -0.11278371332367185, 0.6808602537957418, 0.17211460242895646, -0.9070949048604254, 0.10379161912508313, -0.6436983374573261, -0.8452055069511972, -0.8674261130969166, 0.13005008979373595, -0.49124388720165096, 0.7203005734308356, -0.5940233329625264, -0.462164187105722, -0.1047312588756242]	[[0.08173946689703092], [0.9985958326028637], [-0.016712962574976467], [0.03757623753917244], [-0.03339260940029767], [-0.1438705287385643], [-0.33350077278561246], [0.3854854885875759], [-0.34786811661266664], [0.2299821138738371], [0.2160497426849733], [-0.07997009879472913], [-0.014029078653660864], [-0.11342045463294406], [0.05067814028528299], [-0.8300803504461269], [-0.3953134548463008], [0.03748390004890979], [0.10123781210611356], [0.4930275105143634], [-0.11460376245853317], [-0.5345326020769812]]
