timestamp	reward	action	state
0	0.11170149149895452	[-0.4046164412664025, 0.4374244100987577, 0.7279828584318483, 0.813275052084795, -0.1331354001770175, 0.1963623731242733, -0.4058243306762771, -0.25138585640706307, -0.9547309792679207, 0.7398038594640285, -0.09094258411936425, -0.13692018053520802, -0.6609478326462092, -1.0075312548688526, -0.5398005403777957, -0.9176942758559801, 0.331570617943786]	[[0.11170149149895452], [0.9997770699541245], [-0.009231169850643518], [0.018970449419170952], [-0.0008473169237062282], [-0.00574838380556215], [-0.09990918091489348], [0.016872594434623828], [0.0803253265903934], [-0.01219901086963243], [0.05092437791807662], [-0.10016641451244471], [-0.03749609017866339], [0.006760052200061833], [0.08681592432986523], [-0.0012099587025989353], [-0.056702941935979176], [0.03469842652168977], [-0.04136922247329193], [0.06876434781456037], [-0.04099238163428711], [-0.01524230402735791]]
1	0.10803578608863965	[-0.49072386688729974, -0.6148853879894146, 0.5314295842250085, 0.4932849277835124, 0.9406411934269935, 0.4644289513230258, 0.2513609910566868, 0.6514870329439892, 0.9853028859464319, 0.215446465677452, 0.14200390285495157, 0.3570878455895403, -0.8657750334149984, -0.6954584496978476, 0.25921759625881563, 0.23750934698714748, 0.6779676551070735]	[[0.10803578608863965], [0.9991038596357278], [-0.016647771268597716], [0.038906807531118096], [0.0007679196033678119], [-0.04568965873324265], [-0.282607901779616], [0.08651287243045992], [0.13299884619538865], [-0.020928149730686997], [0.21575510871885803], [-0.12752874788850513], [0.010167658300628756], [-0.01867458998245286], [0.2756109380076547], [-0.008299876272326335], [-0.13466359895098703], [0.07547939069618632], [-0.11388359473784283], [0.21551019283629194], [-0.09794675511393836], [-0.02256464241879097]]
2	0.10214186792189059	[0.5650878749424207, 0.8278228216284691, 0.6465040507081491, -0.5683064445092985, 0.4707257072246639, 0.3771232274553432, 0.27838020995715634, -0.4454454586119396, -0.6445161910644566, 0.4288175198118051, 0.33797655624816086, -0.5609798312037627, -0.24796865076812288, 0.7442228667975472, 0.9402894944624045, -0.48708354962605255, 0.8117576130510413]	[[0.10214186792189059], [0.9988774746488087], [-0.032420364550475644], [0.03453089109849684], [0.000572853887846643], [-0.10489731137186323], [-0.3723801172342294], [0.1621531357075133], [0.04906094267592545], [0.028840537130368972], [0.42089671391713324], [0.0362041070113589], [-0.02373062401520428], [-0.03595731911908732], [0.4254873034428527], [-0.01110505405569695], [-0.16806081130207834], [0.061113197298000715], [-0.1643345412247969], [0.35210055400623835], [-0.12179140669960167], [0.009779445010483391]]
3	0.09622826332427283	[-0.6453957053062807, -0.4196858630256287, 0.04058104026395534, 0.5617225234326626, -0.8633858142937654, 1.0012271628437008, -0.4125255928729567, -0.8184862268912233, -0.7836172727421501, 0.02866558940999379, 0.5443730332176764, 0.38959388056593247, -0.269522479413227, -0.1607928211306701, -1.0198486077576692, 0.5293375852099556, -0.8714344980868739]	[[0.09622826332427283], [0.9987703892413874], [-0.04544778951969016], [0.019802788946692997], [0.00023990063421512836], [-0.13626196758457204], [-0.35100495350461053], [0.19379169238395388], [0.08939297768378754], [0.030787780915780272], [0.4590829954443303], [0.07252283906122078], [-0.08177120964782514], [-0.038356494396044], [0.4443157088881325], [-0.013311810184913866], [-0.1815095767952655], [0.017689751892268703], [-0.18346572711523862], [0.4470031846589981], [-0.12827112674111107], [0.03158315568295581]]
4	0.09238015194935445	[0.057182247048949836, 0.7103914438782883, 0.45869598481154594, 0.0710459908111013, 0.24033499573257086, -0.43310147622994516, -0.8116131946615733, -0.11851163162927192, 0.5848325982369976, -0.18734477778014813, 0.37136195155421625, 0.38303551300554506, 0.542440896509886, -0.9570436665364057, -0.949643526139979, 0.25960073606327616, -0.20221271672640154]	[[0.09238015194935445], [0.9987707675619686], [-0.048233144067689276], [0.007012385749763922], [-0.009019097688694966], [-0.1014690598753843], [-0.2426475991137085], [0.24027211255889783], [0.09321827386383563], [0.02020230410672943], [0.261770094092727], [-0.11972512437184765], [-0.12403033655645912], [-0.01629961269988465], [0.33735381993473634], [-0.01466919239571576], [-0.1744199743492171], [0.01021304748794203], [-0.2351052319445744], [0.49343467353212683], [-0.08439460499659251], [0.04471550798667035]]
5	0.08789140898797053	[0.1959812124492381, -0.975197086836961, 0.5364007995190825, 0.07632085899247121, -0.46509835940584415, 0.8730327440577539, 0.2897788447805447, -0.3302711854592513, -0.08414654267223749, -0.6503790859897662, 0.7783728262045759, 0.45175884491281726, -0.2587666824048759, 0.639715783008675, 0.053566971078901224, -0.7411917301029571, -0.13380941302245006]	[[0.08789140898797053], [0.9979467856541383], [-0.061881216300125066], [0.0055532853143784346], [-0.015559212512452205], [-0.07703683890769333], [-0.1957617769646776], [0.28657086415501365], [0.09720298423967332], [0.009429169319811047], [0.15628040468240195], [-0.19147402790903803], [-0.21327661594417585], [0.012988463477770922], [0.26005140194939175], [-0.015205232190215932], [-0.14848068266390782], [-0.005822115308762005], [-0.2677255627456314], [0.5557464090331491], [-0.07673503287056746], [0.030414275658221288]]
6	0.08501140520490934	[-0.16144406887817409, -0.0008524840329242733, 0.007805749894014492, -0.9230257534826631, 0.9949825845132203, -0.6342074109432181, -0.6385566875335729, -0.39858959832796875, -0.5668626021126477, 0.9186876549610921, -0.9876922029856038, -0.620307919277764, 0.05778939965451787, -0.13699029068034813, -0.7885473509945389, -0.6254230794445121, -0.7974468182023499]	[[0.08501140520490934], [0.9974964328398052], [-0.06614195533248036], [0.020322940143665588], [-0.014597476514009044], [-0.10942926241709855], [-0.2000930022572795], [0.33835811889621686], [-0.015347150187671667], [0.05450265658349754], [0.07467940030455884], [-0.275282112209877], [-0.28658796890745053], [-0.004568022056960975], [0.21207462029115728], [-0.0669081473256602], [-0.16521557245757781], [-0.03353262376042106], [-0.2663155127090741], [0.577686560978493], [-0.10127040187773001], [-0.010472471976313883]]
7	0.08256589016034842	[0.7780427073098892, 0.1399624910572768, -0.698866551048009, 0.4367675527940584, -0.6978275867928444, -0.620526726563733, -0.23455325249432815, -0.7909884495761973, 0.03415189844230513, 0.5470248240876117, -0.4927950758045207, 0.7003621873754564, -0.08862211054853741, 0.4897330330566364, 0.17990221770249665, 0.36176678957468655, -0.26771193802371834]	[[0.08256589016034842], [0.9980646773880628], [-0.05515093992494042], [0.027511972607747192], [-0.00826830931256667], [-0.1367190465415111], [-0.1976890977030474], [0.3346207739142444], [0.017281926684869393], [0.06036166920699739], [-0.0567993941317871], [-0.5417547857745281], [-0.39829210084654526], [-0.007825515017743253], [0.1599774861383809], [-0.19996649692096582], [-0.19775295477602475], [-0.08218787248044221], [-0.241277329896794], [0.5311622106483721], [-0.11364915195569146], [-0.06490430716672631]]
8	0.08357702481365703	[-0.6870328995945341, 0.4397171313094752, -0.10775759409629049, 0.21385556464903935, -0.5658015690354604, -0.31665110736102364, 0.9215669236795524, 0.20054378551329172, -0.5600582368470792, 0.9227330311741561, 0.4763349615700324, 0.6607608114088432, -0.4377122407653899, -0.39513059493564306, -0.8681219037164328, 0.8628396401486196, -0.44438729386334513]	[[0.08357702481365703], [0.9988711325375479], [-0.03694288603005138], [0.0284374843965353], [-0.009110062355674365], [-0.14006841310392382], [-0.20990440767890894], [0.3193962934794658], [0.07589394089821244], [0.0481572412120945], [-0.12121230008131485], [-0.6981747345702638], [-0.3612382525089447], [-0.018113637491333465], [0.22875848918158506], [-0.13290352022022697], [-0.2042534091494602], [-0.10545603783785629], [-0.25311006176424194], [0.44997976633337466], [-0.08699196401359002], [-0.1340200144393641]]
9	0.08501519674271339	[0.22886583415476375, 0.8819548488133613, -0.7868004163348192, 0.8901717588281746, 0.41125964244174595, -0.30792759997863955, 0.6827367696996856, 1.0367884023630771, 0.413766803144306, 0.9932354399811074, 0.516003412239072, 0.01565888925494391, -0.5688617313460744, -0.6629086438452169, -0.17344251123630375, -0.9374246725002596, -0.8582988723357653]	[[0.08501519674271339], [0.9994769656489677], [-0.016129738725918254], [0.02039191653904864], [-0.019230091149822236], [-0.1147389765701865], [-0.20109568636426275], [0.29580067602748816], [0.11651095211015612], [0.036887912967119366], [-0.14904356666823404], [-0.7190797135134438], [-0.28074674791515203], [-0.04314434898278568], [0.36593466173308464], [0.1267842675883863], [-0.2355539779080202], [-0.08234794625163944], [-0.33738697825973135], [0.3521110857118514], [-0.04299528031279794], [-0.2298783586498449]]
