timestamp	reward	action	state
0	0.0003446144434505749	[-0.7146557786495669, -0.6447827673930998, -0.11048230737628467, -0.8032257410446034, 0.38123255134675105, 1.1336464076035346, -0.7078159693369208, 0.8087216724017429, 0.7662289441704268, -0.39977282542769615, 0.6341718592251557, 0.1638357542125971, 0.4679943689529535, -0.6002543099299525, -0.7560765091298514, 0.9802002460437979, 0.9448189555645398]	[[0.1003446144434507], [0.9999306146395857], [-0.0019719977539850967], [0.010505894881621484], [-0.004950081221091927], [-0.0008005357765288666], [-0.020849698402224552], [0.03490442709650574], [-0.07519043874428848], [0.006273423816415646], [0.0033596251814082072], [0.003615372228953143], [-0.005745798194877614], [0.001424307218094627], [0.011494929538921284], [-0.001769356404070466], [-0.01110941644178339], [0.010551202766731101], [0.002739785654962036], [0.046718616616303194], [-0.03194585015691158], [-0.03221216877285626], [-0.30162603046272085], [-0.15748639247837068], [0.3991438165910168], [-1.3594663336054766], [0.5575380588518097], [0.3952955775218855], [-1.1637168774390299], [-1.0126418035665874], [3.145276429796992], [-7.477012213422383], [0.30456467971360374], [1.4605718569908004], [0.02028002973116739], [0.2373582959159211], [-0.7686596713568256], [1.4802269151050047], [-0.3681909468636153], [-0.9702336824028752], [1.0829224301522624], [0.36524935011741966], [4.059641541618742], [-2.2122565899566955], [-3.8614840871168785], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.033338172570735986], [1.8606144865345549], [1.8720038948088202], [0.008346927365410341], [0.020395649772677733], [-5.184390971251678e-05], [-3.818624131392074], [0.016560540525328793], [0.04048555667576313], [8.322078939359363], [0.00732864237056218], [0.1016895438288517], [0.10535363656324762], [-0.0002141053993838231], [-6.0688919166679055e-05], [1.4744335876406465e-05], [-0.44671460184781114], [-0.000797909866010206], [-0.00027729020316673503], [2.035752039526186], [0.0376664383238001], [0.056122654064349096], [0.0700570338385304], [0.0005319333297644042], [0.0001647909512650536], [-0.00043324204549678394], [-0.4354873278212344], [0.009091944529429442], [0.0022746458079421564], [5.852787113637785], [0.04850916725997892], [0.1238507021516195], [0.16417526315454395], [0.04753583787671814], [0.0008928461259599395], [-0.0008751075297225647], [0.5185141193688156], [-0.42710752585940415], [-0.009229108667196393], [4.525556257747776], [0.02500203881444682], [0.6802775318301537], [0.7021161194753064], [0.11943645492889048], [-6.667747240082531e-05], [-2.3006269042369983e-05], [1.310086977983994], [-0.23977665870715695], [-0.00026198455307342077], [2.6324944224829134], [0.018921531652661572], [0.8640818796565408], [0.8790197142858794], [0.1133637411306071], [-0.001810105414786698], [0.0002385767310844045], [1.2328526598879366], [-0.1624932753098455], [0.002594568197655968], [1.7671458676442586], [0.04853392555297073], [0.12588148383030845], [0.16619487167802754], [-0.04744256155714716], [-0.0012206086727185352], [-0.001214779844157587], [0.5274850173871061], [0.4268263165711911], [0.012763850458074719], [4.525556257747776], [0.022130220221217953], [0.6849318505629598], [0.7038953607092936], [-0.11129756087827754], [-0.0011334863524206477], [-0.00021743434751034523], [1.3147553243549903], [0.2234298677746209], [0.002543225598682646], [2.6324944224829134], [0.016021408317426294], [0.8684356997320062], [0.8804809777623741], [-0.10204253371164784], [0.00015004208750313405], [1.771126707613501e-05], [1.2359717642045656], [0.14589657061343922], [-0.0002145245244130005], [1.7671458676442586], [0.10957467641008273], [0.2079215145720673], [0.307119066127601], [-0.1359867484119732], [-0.004113968461110468], [-0.010164269039081724], [-0.5617888754263585], [-0.3979333288077001], [-0.023464394425003463], [1.5940598415616263], [0.07806878739973042], [0.033089994797531705], [0.10263954004772789], [-0.04525278783129312], [-0.005124560822220591], [-0.005861510446828298], [-0.1708503663346657], [-0.2883208958747395], [-0.007679069991378314], [1.1983431305833825], [0.11208998326595591], [0.19962669997163993], [0.3024160923165951], [0.1349430349508014], [-0.002453072918073519], [0.008926010640666742], [-0.55005319853207], [0.40401678206599273], [-0.01911333786617766], [1.5940598415616263], [0.07913229148343208], [0.0288917283661674], [0.09986144356664761], [0.042077504673728006], [-0.0040136751664570465], [0.004114222724715671], [-0.15614736183319514], [0.2906075723448543], [-0.00042213650770944874], [1.1983431305833825], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-1.346334341835674], [0.5752680332336266], [0.42147661308260487], [-0.30380699076124384], [0.018209058310144605], [0.15408374846451914], [-1.376978146403626], [-0.4469594388849867], [-0.7390277479855837], [-0.2373564731852616], [-0.23872058954599157], [0.37864494487949185], [1.7706773779286635], [-0.48037836679929863], [-0.7143187678812044], [-0.234040848668613], [0.07896774099454185], [0.38594429881274783], [-5.7187108511091305], [1.0741379407804454], [-0.5327448764346585], [-0.24800203249562852], [0.108032322414984], [-0.4387452554815854], [-5.718806476400345], [1.0537598482803554], [-0.5318410592743128], [-0.24770180439139453], [0.10771644542338828], [-0.4458354739844504], [-5.718806476400345], [1.0537598482803554], [-0.5318410592743128], [-0.24770180439139453], [0.10771644542338828], [-0.4458354739844504], [1.543971289091872], [0.9762278629923391], [0.10725631628938362], [-0.1561092361023128], [0.12199409051014369], [0.33116552261190657], [1.5483032879167398], [1.3443999895000756], [0.12073100904983888], [-0.16296646330238534], [0.11737836813552928], [0.4594865057276118], [1.5483032879167398], [1.3443999895000756], [0.12073100904983888], [-0.16296646330238534], [0.11737836813552928], [0.4594865057276118], [-2.1485970962751746], [-0.5728876618861315], [0.8222816928900573], [-0.2965916207263424], [0.1389092698362938], [0.5142869124906941], [-2.1479887927216983], [-0.8261824459405888], [1.0822719066288313], [-0.41696132028541927], [0.20488406151656907], [0.5788443113492906], [2.000099241620802], [-2.622747238246283], [0.39740828789845395], [-0.1046326188683116], [0.22066084349967974], [0.9468230082954723], [1.9814168889140105], [0.014324493755400347], [3.221877613491455], [1.1797568325214545], [0.9051869458730168], [0.31620932044162486], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-9.231236754069903], [40.0], [40.0], [-40.0], [-40.0], [78.03310285239193], [80.0], [0.3542313047164424], [-40.0], [-1.8792957994088284], [37.11310760091583], [-5.296056209338388], [-10.0], [10.0], [10.0], [10.0], [-8.95154037773406], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.06689684875657201], [-0.06990103793837989], [-0.11864816274619741], [-0.04770253871183846], [1.539315854156431], [-0.9337769997757464], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-67.99123027840781], [88.93567678993601], [-92.35955051088447], [-116.3428978009935], [196.49671059025584], [274.8591191551274], [-7.134404221272281], [9.032376133457895], [-11.227644938951569], [-19.192532180567852], [18.043551699777396], [28.38692497387682], [69.43493612682394], [90.99903222791895], [108.02770551590285], [-172.89536296985102], [-191.09173600588227], [272.09817506858707], [13.514420583540636], [15.938493063001903], [20.80263594023606], [-36.454869748823775], [-35.53073757258826], [50.90570538609441]]
1	0.006223689012538669	[0.09880238606409034, 0.6654057069365565, -0.01793729435210353, -0.3917334279571707, 0.3302429200552255, 0.716195239425424, -0.44114368974762147, -0.04866518234191083, -0.36771052731534015, -0.34255640944369425, -0.8834005152495505, 0.8256459940858538, 0.6320981855192426, -0.8637287579124273, -0.0424125725212703, -0.20053854511006147, -0.16654374668738353]	[[0.1062236890125387], [0.9997342983346662], [-0.009482016897575999], [0.02098733018192966], [-0.000977783555660102], [-0.018657152091753042], [-0.05483491442896166], [0.06135492814576247], [-0.18247292182736483], [0.015644329912482702], [0.017126936536137803], [-0.057913702535372494], [0.06704492117446842], [-0.008894510041078569], [0.02984523979461281], [-0.008162012194932658], [-0.0455502617952365], [0.041353580910593005], [-0.017068427700736726], [0.10115072857862083], [-0.07524962419633717], [-0.07312875051742265], [-0.38276691115624273], [-0.04206376856188916], [0.345002484768959], [-0.6850052981474992], [1.976481283199858], [0.7286885699837817], [-1.1822998052150728], [-3.2401209533969735], [0.24363830119508234], [-6.877433444745624], [0.9465420377484063], [0.5273174746994306], [-7.764524850703831], [6.613340831125399], [-0.51329622878408], [0.8624733210713105], [-0.4328479525050967], [-3.4196272903188647], [2.6739968979869886], [-2.690789074110551], [3.1580500573967285], [-3.3321402637886357], [-1.6076380461772097], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.03382265677164534], [1.8760156888538009], [1.8868339922718849], [0.0012452416104941635], [0.036368424873008516], [0.0001918897768107807], [-3.83491357364343], [0.0022997210280067256], [0.0710335985053212], [8.322078939359363], [0.007331972497749238], [0.10160145486096347], [0.10525722317955948], [-0.00023264175034409646], [-0.000662570606590486], [7.109825930058807e-05], [-0.4464980948941149], [-0.0007234316016411055], [-0.0030275557881168608], [2.035752039526186], [0.03770288894238777], [0.056011646312050134], [0.06995076129541637], [0.0009957290506667567], [0.0004228125402229273], [-0.0005968733531015313], [-0.4346105992271246], [0.01695214134535483], [0.0058415155448270145], [5.852787113637785], [0.04785152535816937], [0.12316035637581957], [0.16277883218336725], [0.04696679020631227], [0.0017106566463027109], [-0.0013071123647892839], [0.5153565979461178], [-0.42351458223036126], [-0.013995434042934542], [4.525556257747776], [0.0260723537678642], [0.6749865351403324], [0.6970406628844947], [0.12090476388932977], [0.016475834669320524], [-0.0028346111703496145], [1.304409947384341], [-0.24325307228571624], [-0.030453578110583645], [2.6324944224829134], [0.020952168401835745], [0.8588882283651968], [0.8740571348007206], [0.11715823110720519], [0.027779042468544343], [-0.0038109026495211614], [1.228477795769625], [-0.1685302613319955], [-0.039959712967093976], [1.7671458676442586], [0.049527354058420694], [0.12697472677750465], [0.16818829987444398], [-0.04844991744356111], [-0.001784850409483651], [-0.0018366210626673503], [0.5319667182003603], [0.43181574048317256], [0.019052590683547383], [4.525556257747776], [0.022607946151348216], [0.6871309821515819], [0.7065637233980355], [-0.11286340107304772], [0.0007799642412756238], [5.5543407024884405e-05], [1.3169575513241802], [0.22620096901041697], [-0.0007053726531409884], [2.6324944224829134], [0.016336837423648165], [0.8704627237075674], [0.8827759740904869], [-0.10339031312576412], [0.004536774492080783], [0.0005413486718735883], [1.2374030537581135], [0.14765258905717488], [-0.006479006393079114], [1.7671458676442586], [0.11100892027057548], [0.203779852369402], [0.30600339281449773], [-0.13586232661149442], [0.001563339453835559], [-0.005934841485732514], [-0.5566370870779619], [-0.40195290912076914], [-0.007081400574155903], [1.5940598415616263], [0.07809509479613815], [0.030687276230640062], [0.1009942501605362], [-0.043695996725798214], [-0.003036542574569476], [-0.0025980092713485297], [-0.16365967318595165], [-0.28835656438950763], [0.00583686721785174], [1.1983431305833825], [0.11277670093017661], [0.19888448534097736], [0.3036722022786876], [0.1353271980843318], [0.00045238949575768933], [0.006506747693367494], [-0.5495318322419724], [0.40622714697639994], [-0.01022721778951395], [1.5940598415616263], [0.08124311979404523], [0.027082952926760755], [0.10042554818120936], [0.0409529501211721], [-0.002678221971653446], [0.0013933541343773962], [-0.14872080411218339], [0.29518251305946513], [0.010164706367071506], [1.1983431305833825], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-0.6515598970985383], [1.9919473588489156], [0.7189478617155851], [-0.3973329318040333], [0.2642607162823468], [-0.5167240667383475], [-0.7619333710593366], [-1.269955790975112], [-0.3990802680739763], [-0.19129235793421032], [0.010814780085372084], [0.20237651960150538], [-0.5167963128813741], [-1.2748057320983774], [-0.39387480305956135], [-0.1908094229086859], [0.03594439100833251], [0.2030473265263636], [-7.405864736851894], [-0.48372291886673036], [0.32374363397621175], [-0.2585345136950874], [0.09511296940265551], [-0.512332885858902], [-7.352129573078808], [7.204323680924183], [-0.7684559267281207], [-0.28983734550081813], [0.4748652506512671], [2.159222090725163], [-7.352129573078808], [7.204323680924183], [-0.7684559267281207], [-0.28983734550081813], [0.4748652506512671], [2.159222090725163], [-7.142924564197574], [-0.2678316336836992], [-0.04241137630453532], [-0.16044435105211882], [0.017349044698675656], [0.8287963400082506], [-7.137976510534891], [0.16507477714945457], [-0.05345871542678902], [-0.17106031878299152], [0.02133297034254905], [0.9801575460866788], [-7.137976510534891], [0.16507477714945457], [-0.05345871542678902], [-0.17106031878299152], [0.02133297034254905], [0.9801575460866788], [-3.491452862563842], [-1.204067278487092], [1.4631221114840984], [-0.29742865202123214], [0.3843158282162674], [0.3801295352379199], [-3.50072143674232], [0.5914293040295919], [-0.547647435949276], [0.5957817385895794], [-0.11269003236864722], [-0.06778410662271395], [2.061404364303771], [-1.4778100618532566], [-0.5807174244514797], [-0.3977038746733772], [-0.1206969105761535], [0.5102351372247705], [2.020780689303531], [-0.4175291282224367], [0.6267203615788177], [0.13627000993230787], [0.17082046613322283], [0.2722118302475476], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-40.0], [-40.0], [1.6540202825818446], [-40.0], [39.32548117833199], [120.0], [-80.0], [40.0], [40.0], [-120.0], [80.0], [2.7983730544540304], [10.0], [-10.0], [-10.0], [10.0], [10.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.2700016576376856], [-2.476305344947315], [-0.11046627835019551], [-6.3800018592945], [3.37737015343491], [-33.06127030222722], [0.5406484111139762], [-0.30499792479205146], [-0.2065830948763356], [0.9091899186162143], [5.261372132304407], [-5.388415241224015], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-4.404966151853031], [5.972601753082451], [-7.3538958586957195], [-12.007518440232582], [12.374400365720886], [17.242571835537724], [-1.807309845929094], [1.6701147566890797], [2.2734687542881566], [0.9736334398949512], [-30.931841705032227], [23.49686244186764], [14.361620857410925], [10.144202944558213], [-2.8277046969121375], [38.67210545865353], [-39.3672258925689], [55.18432943401385], [0.9966597771774321], [1.1111885130502868], [-1.9564193810616257], [4.497178500783334], [22.29309941929291], [14.952823101583595]]
2	0.010190482783779875	[-0.46696555268680273, -0.8180422754063217, 0.7338130451539281, 0.5064861195927917, -0.6037001422885167, 0.41781985841929636, 0.2800345646857534, -1.0252953777628653, -0.03432204910879172, 0.3667513986819591, 0.7894309658917575, 0.7888142992500503, -0.23600238230789827, -0.7970072469170655, 0.18305451054669153, 0.9361386160670274, 0.6029290958747089]	[[0.11019048278378], [0.9991855014650058], [-0.014429470892045493], [0.0375740291789607], [0.002883810527591209], [-0.025019910744876403], [-0.09500894092181655], [0.027154252521099306], [-0.26349441522882966], [0.0307181053315426], [0.0159643238192494], [-0.11844013995095225], [0.08890321615158912], [-0.011445037260636361], [-0.05622106016119782], [-0.21367648322958724], [-0.10078888178051558], [0.08741761915343803], [-0.07832668790331575], [0.1547000417948328], [-0.1243553532556032], [-0.09782317897965633], [-0.24076779029721765], [0.0001898977271934596], [0.15956369238769352], [-0.6281508620385138], [2.5677674161735307], [0.2611398210966226], [-0.27645492723913523], [-3.225646149732534], [-3.3566479841240664], [-5.319791757550759], [1.728918868653821], [-0.22643112196805956], [-1.809056086940641], [-0.08900553090092211], [-0.5747949570246683], [-9.66432293023397], [-23.640876177276294], [-3.9188843440436854], [3.7362712340623814], [-5.4478197565831685], [4.250048932843193], [-3.2607405324867798], [-1.7096544050101], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.03450032426879386], [1.8857480451419224], [1.895879665380191], [-0.001292070966740005], [0.047486034202066374], [0.000384153584350367], [-3.845087238705595], [-0.0020921760010568532], [0.0887065407695556], [8.322078939359363], [0.0074396159925385775], [0.10088785866335735], [0.1044343934148086], [0.00026540304976373143], [-0.0032808190986663723], [0.00012250183206661758], [-0.444620826267736], [0.0015192404668737387], [-0.01503088612194597], [2.035752039526186], [0.03774552442654414], [0.055350271775654436], [0.0692085033811079], [0.00016248914242301732], [-0.0016993263149068078], [6.639105842261147e-05], [-0.4297190962985589], [0.005512100950059787], [-0.02315542325944772], [5.852787113637785], [0.04756977654699209], [0.12407227486485314], [0.16338163837921393], [0.04635026116517809], [0.0019970484106569277], [-0.0014877242421402143], [0.5194902246381592], [-0.4216821712021577], [-0.016028113378603583], [4.525556257747776], [0.02579911242356672], [0.6729153261375825], [0.6928608787967819], [0.11760184712649882], [0.028688261162918206], [-0.004784254044709903], [1.3016236270006682], [-0.23667724552490368], [-0.05250807685992333], [2.6324944224829134], [0.022851091093322902], [0.8562117393081763], [0.8689208870587828], [0.11580107121144297], [0.05116522846549732], [-0.006977529560906992], [1.224980299935775], [-0.16705361259345067], [-0.07381051111974492], [1.7671458676442586], [0.05041682010070009], [0.1276105256511676], [0.16797542862503564], [-0.04917515210396828], [-0.01062043333497363], [-0.004565655720514085], [0.5325361552639861], [0.4321552534522814], [0.04932707318500365], [4.525556257747776], [0.024030653820509732], [0.6717913111102218], [0.6911288295212704], [-0.11317518134099769], [-0.011760393524365628], [-0.002712363068240003], [1.3011903287064386], [0.22999192597150955], [0.03029373106192428], [2.6324944224829134], [0.016601721729361526], [0.8519534836908156], [0.8638588774354161], [-0.10196305973862094], [0.017471350291914132], [0.0021016942130691312], [1.2238722869447796], [0.14722418473848364], [-0.02522683518522583], [1.7671458676442586], [0.11204098627761583], [0.19744718162175695], [0.30190627837925127], [-0.13429019935699174], [0.006368075395125867], [-0.0020301508169402634], [-0.5478270923415027], [-0.40472534401827975], [0.007330997958687204], [1.5940598415616263], [0.07873972721692796], [0.02614875787954951], [0.09792002982274081], [-0.040026711081567], [-0.0017498383418400331], [2.3151460620417577e-05], [-0.14631699348318322], [-0.29007125153519536], [0.01558785372798741], [1.1983431305833825], [0.1139895803945204], [0.1970318351132195], [0.30401459202301534], [0.13553523000831302], [0.002603337070349686], [0.0046025667842909245], [-0.547188252917197], [0.4092018019445306], [-0.0034935878706615193], [1.5940598415616263], [0.08212831273695262], [0.02565659608797033], [0.10001471910873047], [0.03983296564165539], [-0.0016716340443777566], [-0.000612612019759384], [-0.14293342247603283], [0.2966972933513055], [0.018007237092394258], [1.1983431305833825], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-0.6239490677837182], [2.569798477372347], [0.23446857473770819], [-0.2624198655970871], [0.09670454985137047], [-0.9556051710844481], [-0.7017192822966475], [-0.654836040625133], [0.05988721335902657], [-0.077267342065376], [0.05382603298871604], [-0.24608960135246138], [-4.064010531046792], [-0.5967407002693484], [-0.035986752506852196], [-0.0829703125750337], [-0.2762743955691231], [-0.24611305831635616], [-9.408491055851455], [-0.2706473039510598], [1.535460634261131], [-0.2381532960908199], [-0.17318933443995913], [-0.7952805316540466], [-9.420315014351155], [1.4680607417285034], [1.0591119263395818], [-0.22658722921913704], [-0.007791107179261764], [-0.19185185219186707], [-9.420315014351155], [1.4680607417285034], [1.0591119263395818], [-0.22658722921913704], [-0.007791107179261764], [-0.19185185219186707], [-4.05437580557449], [-10.179313191817341], [1.428153476249253], [0.028781110441999214], [-0.20062036644587997], [0.24829554398278603], [-3.8567668678239486], [13.36869657407894], [-0.7552987195397178], [-1.3639081432875166], [0.5695847146668913], [8.428730619313699], [-3.8567668678239486], [13.36869657407894], [-0.7552987195397178], [-1.3639081432875166], [0.5695847146668913], [8.428730619313699], [-3.9097890057065756], [-1.4180551657791596], [1.8461518219117095], [-0.24170218428040874], [0.5464471546293388], [0.19944975233177065], [-3.92949688981574], [1.977330101940824], [-2.413636142139195], [1.5712046487093962], [-0.46516135911522216], [-0.6152690156731321], [3.0865364964600364], [-1.156598246171655], [-0.7719851208572703], [-0.1985040348703811], [-0.10115901090769963], [0.0126230703383865], [3.028758356309084], [-0.07672122122712022], [0.5512735730755556], [0.3730548757584124], [0.2134099382764197], [-0.21913219531612138], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [40.0], [4.970393286964637], [-3.485198594167463], [-40.0], [33.95406828301724], [120.0], [-72.27333187765072], [2.7493315026890683], [-21.20748013447938], [-120.0], [-80.0], [10.0], [10.0], [-10.0], [-2.6431503711824225], [-1.771652669703154], [-5.409422143042384], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [2.499459465546863], [-2.5641801583562476], [-4.03977758805028], [-9.995258975293236], [44.783804748398644], [-34.609946998446695], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-29.568530660107847], [-299.834892779116], [75.03645425070874], [75.03990107896917], [97.92296457744284], [420.8559894763074], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [-2.499459465546863], [2.5641801583562476], [4.03977758805028], [9.995258975293236], [-44.783804748398644], [34.609946998446695], [36.41554148474073], [45.223878512420896], [57.64396706650592], [-97.46131676346111], [-95.01491113004226], [136.11223898796734], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0]]
