timestamp	reward	action	state
10	0.08108358946416426	[-0.6249111945525921, -0.6558857322468057, 0.054661719905552686, -0.6866051703072094, 0.4279068296364246, 0.36651856076601025, -0.5899688715020681, -0.804975783694662, 0.11820623134393973, 0.6908208560690011, -0.12962975517897485, 0.4682942361199513, -0.7777221012544511, 0.17880398967728106, 0.579508559039318, -0.5449636343653551, -0.3423244164801062]	[[0.08108358946416426], [0.9920177746879467], [-0.09985707478280517], [0.016020192524059954], [0.0753170150131256], [-0.27635924727364564], [-0.197995707336565], [0.2486851087978913], [0.07532707267609023], [0.029090850136821247], [-0.08018799203657898], [-0.70346233604503], [0.0679860147167251], [-0.10847345920705333], [0.07854120018663777], [-0.37661650054810825], [-0.19756470279929747], [-0.1687673101363756], [-0.04299948246541441], [0.6593655535194616], [-0.24130551476505788], [-0.41887941295566145]]
11	0.0839133898412314	[-0.18245511636692324, -0.5974602068390562, -0.645079007321286, 0.4622455779995981, 0.43416186895536235, -0.7355619920300766, 0.8350539122164788, 0.8681239856545994, 0.40589730203610364, 0.6557483635163972, 0.6781859542255331, 0.2884255727676905, -0.4990070288957892, 1.0218367530466237, 0.4271665136875272, 0.21580849746638422, -0.2656926661097892]	[[0.0839133898412314], [0.9935276039376207], [-0.06740586609585347], [0.0010571227581155688], [0.09142336638580144], [-0.3189440073633939], [-0.23632234491384022], [0.23331629211102986], [0.0546773944837797], [0.024404004087559317], [-0.05784278134448172], [-0.8364160124047884], [0.07124043776676747], [-0.10681616224481529], [0.24036718813488459], [-0.21076378536809365], [-0.2099366918312006], [-0.22576105132735705], [-0.026822429880048272], [0.5382730356213664], [-0.2161628082609763], [-0.49860060014657936]]
12	0.09034685948956883	[-0.8616722747732026, 0.6170524004778409, -0.9203579777563202, -0.4075610889615475, -0.11976903512616678, -0.16824318719911063, -0.776050975948959, -0.7590319161101827, 0.9478292809016213, 0.12549683781884877, -0.6564431264534141, -0.4291464227440574, -0.875692670053557, -0.3325071021074531, -1.0083629860482217, 0.03470885274449918, 0.8251360850701291]	[[0.09034685948956883], [0.9946158436591577], [-0.020842551242585876], [-0.0026866943102460735], [0.10147755058911101], [-0.29021857484016184], [-0.2600219374922166], [0.17062622841710232], [0.024598892561480734], [-0.009768405156187009], [-0.12559890449625574], [-1.0145619316326984], [-0.005547991160566795], [-0.02577396638284767], [0.32560544761601456], [-0.07871471847585136], [-0.2538173434804912], [-0.2680570976288194], [-0.002383798338109222], [0.41690693295719855], [-0.14190408886152708], [-0.5216369572490926]]
13	0.09946212617689809	[-0.48916086478193604, 0.8706115399314512, 0.09106022492404679, 0.42976118427604015, 0.03199026886005789, -0.7480445249435695, 0.7628757300165012, -0.8574168196248083, 0.7748100372266236, -0.5415719855861927, -1.021522911245927, -0.15194944959968515, -0.5815695656417247, -0.6640844585048428, 0.7665898109372661, 0.3560976673796845, -0.5365679389559856]	[[0.09946212617689809], [0.9949474368268225], [0.002105546963492516], [0.004574420118396942], [0.10027082977766263], [-0.21421058993238015], [-0.22609697234075996], [0.08880015807296185], [0.054058666129221916], [-0.0656009845427862], [-0.28839432982510727], [-1.200257482757806], [-0.14679244047598317], [0.0761724924799619], [0.1600544571593668], [-0.3027186947255926], [-0.28442631943455166], [-0.2718145150205841], [-0.041719347938503404], [0.3687773380430611], [-0.06468599828640723], [-0.5163864406655874]]
14	0.10564650824255983	[-0.862193269748614, -0.7585752896210894, 0.47472207667699473, -0.8571371128366664, -0.3514174378750167, 0.5503420363903486, -0.016039620583236817, 0.3880898984377985, 0.33114492614926583, -0.5422067127409559, -0.06618049482121105, 0.45400168287663867, -0.608942258780484, -0.712937169903836, -0.09295510647261347, -0.044019063080453766, -0.03113625208379736]	[[0.10564650824255983], [0.9941782394540636], [-0.004656027526001536], [0.030667763818623565], [0.10318642287656274], [-0.21569551199421835], [-0.28139939984296625], [0.10228144402345918], [0.03657882320597075], [-0.08088586767129906], [-0.35078266951547465], [-1.2935663856849602], [-0.1610563957182501], [0.10382343901167017], [0.0372958426995483], [-0.5780743724160944], [-0.2874608096489948], [-0.26929971296630795], [-0.1167735759826168], [0.40718711121961004], [-0.054176564814827625], [-0.5461505949478207]]
15	0.10485788502280932	[-0.9377470218568903, 0.6230402664964544, 0.4977077100897598, 0.5632349768482527, -0.038801790422800665, 0.5097226324511702, 0.7565619343956816, -0.46253152741766246, 0.13461670820557525, 0.26895885589152896, -0.25637406500822635, 0.5256007848096557, -0.33143262588346994, 1.0079015357531376, -0.34205631415335175, 0.14413178913537278, -0.5100427373031218]	[[0.10485788502280932], [0.9908993410989663], [-0.03409176275770871], [0.0661984296170673], [0.11213391742885258], [-0.2838118391098546], [-0.47828771554951294], [0.14399014354219586], [0.049123555237853486], [-0.09238499463528707], [-0.1981427157979814], [-1.283004108766649], [-0.20903603229438875], [0.14541836805390138], [0.07616970133120363], [-0.7574741844979793], [-0.27080416867276647], [-0.27583264810489155], [-0.18205790057808943], [0.49840532161074536], [-0.10737607362898119], [-0.6097773437983989]]
16	0.10579077796217595	[0.5467635920037136, -0.18899451963933409, 1.0137870537739222, 0.22126643749484615, -0.9565433953224559, -0.359823326106146, -0.7007895534005067, -1.11738034745329, 0.5926963239217662, -0.8745038179150606, -0.4275225052678187, -0.8135107661680304, -0.26080853579801183, -0.9359467946948502, 0.707697141920568, -0.24688302070348686, 0.4517612195541848]	[[0.10579077796217595], [0.988905620607212], [-0.07165036454875416], [0.06856160571215277], [0.11059477841954005], [-0.2915618185760631], [-0.46242104952575375], [0.1836300501540887], [0.10774945978063141], [-0.1332871408153375], [-0.23407819562497556], [-1.309539046701136], [-0.31199682454287087], [0.19283572363222704], [-0.09081896234208053], [-1.0130409352758254], [-0.1755316111584227], [-0.3076396345348972], [-0.23998250258098217], [0.562571446323057], [-0.09325202641650378], [-0.618549044153852]]
17	0.1075543508415043	[-0.4163174198942715, -0.32902314976518365, -0.7811354804412949, -0.1807544835871455, -0.16207220230027528, -0.5604969493491252, -0.40032093511750966, 0.23613213958672227, 0.22864609407212405, -0.2605437786381327, -0.8833969332615585, -0.6685423169997424, -0.06397226743697115, -1.0318659920259687, -0.17063282514996309, 0.23267924139119214, 0.8965732178618748]	[[0.1075543508415043], [0.9877484172327909], [-0.08562916418658746], [0.07631001100019708], [0.10581820597597054], [-0.2522939346745822], [-0.409175689752264], [0.22022757321087305], [0.10535919792895629], [-0.17530871822159033], [-0.4132993651946137], [-1.4701532254004173], [-0.33194743423263795], [0.21346381949444665], [-0.3459368568247899], [-1.3355629876053217], [-0.13993715593620726], [-0.33624230651798004], [-0.28468882806765466], [0.5835772533420084], [-0.007851066900071046], [-0.5463993383326582]]
18	0.10494645478666399	[0.7885657519076354, -0.40452598263935746, 0.25844084424684294, 0.10310144596844789, -0.6969020287396982, 0.39696105149149835, -0.8671862667471659, -0.466074565232654, 0.699348479478317, 0.6516363208634671, 0.430917242163044, -0.23724582524887092, -0.39021768713792904, 0.6420387475456995, 0.6118776211106427, -0.013536906934865377, -0.3683933203699755]	[[0.10494645478666399], [0.9857599032935271], [-0.08759290804388171], [0.08570259390547004], [0.1151519036621912], [-0.26769494595266446], [-0.4648678627174219], [0.22993810973491804], [0.0865300694104062], [-0.23051990184104398], [-0.4326711284652802], [-1.6492135505221384], [-0.32415912315581513], [0.2755352721171446], [-0.4177967390016403], [-1.5631314600308648], [-0.155260842421507], [-0.38658670403737233], [-0.30636350307839805], [0.5683256852110742], [0.02323134797565499], [-0.5502480600281817]]
19	0.10168946855419576	[-0.3862298606547012, -0.04437351271512955, 0.15054075007717022, -0.7337371558284865, 0.8201951763289747, -0.14473664661947228, -0.8455348688144699, -0.5303553283768638, 0.3706955103906329, 0.7599840860898729, -0.4528145276920133, 0.4473625041989268, -0.9179861806781847, -0.6566585356673487, -0.4672187708243984, -0.09225211849155769, 0.4167271039176127]	[[0.10168946855419576], [0.985867909239712], [-0.08089661614877974], [0.07186300185224327], [0.12789023415327894], [-0.30466047084548636], [-0.4957949901996641], [0.24099207350871776], [0.020024608380974643], [-0.261996857447515], [-0.36395731155320815], [-1.8352252562368712], [-0.2991073840250316], [0.34593736822975013], [-0.3684335470550556], [-1.71166274461141], [-0.16281569485613015], [-0.4432038222996398], [-0.3076815520658114], [0.5151120879829616], [0.02981825612506301], [-0.6028652740080818]]
