timestamp	reward	action	state
0	0.10794865911978269	[0.13025749914702986, 0.8882278936667416, 0.6629529554170829, 0.40054667567131663, -0.6173338900387834, 0.06281575236821169, 0.22733721878280255, 0.7757684416045357, -0.9315434244754068, -0.0882016209668225, -0.731326087255638, -0.7792027616041934, -0.9979316110434416, 0.20434403775335705, -0.29475179565665727, -0.7471200410875264, -0.6904219034951115]	[[0.10794865911978269], [0.9999325293004836], [-0.006945026725323685], [0.003613315227620175], [-0.008581806545696624], [0.0030969468183262433], [-0.0044399438899508275], [0.0010389615740604553], [0.09053210894294904], [-0.0038830066947280863], [-0.006196610021977777], [0.0026908958190296], [0.06839829787541614], [0.0008950905086252958], [-0.05407497687735176], [-0.12993542141950742], [-0.02130374027848692], [0.013233338281952814], [-0.0006767459396572541], [0.01635872805058563], [-0.026369566417954272], [-0.025323548768233034]]
1	0.11800542579598519	[-0.20902653153395342, 0.8274746366805604, 0.7596842134864811, -0.624575746362718, 0.324210862955341, -0.37027010264027926, -0.7364617384892415, 0.5797673396086734, 0.35410308846668637, -0.4823853643126597, -0.2882137876992163, 0.034615112338233535, 0.05183148922976566, -0.21802207271816293, 0.8935171565169416, 0.3939767187145982, -0.8327750903360384]	[[0.11800542579598519], [0.9994578535036897], [-0.006590368999552146], [0.028903445241334206], [-0.01432330127549517], [0.02390257959313539], [0.021304770364553458], [0.056210844254036885], [0.027007034432558034], [-0.010138871677660057], [-0.1853415084774049], [-0.20876498859536086], [0.1437180849155164], [0.016677167558342684], [-0.25035774059346605], [-0.4489902660266039], [-0.05013662477636599], [0.05492895688006207], [0.0032240894772330125], [0.07911699270907999], [-0.04477737391670399], [-0.06261156101560499]]
2	0.12961301821387095	[0.5277003498906474, -0.49732766379424936, -0.7218722657768953, 0.3835111066365018, 0.8533664100681195, -0.1918479878770786, 0.7375275707468286, -0.1960338224767295, -0.9363616095788183, -0.132542002294045, -0.08899779147504513, -0.23000089824596215, -0.9225137284190911, 0.06786322549573034, -0.25635795590878685, 0.149281274827109, -0.1313740003124188]	[[0.12961301821387095], [0.9985924166450956], [-0.003654749399154557], [0.05252860720433886], [-0.006369744964261553], [-0.008580690726681162], [0.04209948360884723], [0.06051545744178045], [0.088346826947926], [0.02524528099388538], [-0.3101477414259499], [-0.35115569739278235], [0.10597706846211317], [-0.0016531702817384674], [-0.43478476795167903], [-0.7159010082306869], [-0.1038221001512068], [0.04624013980507496], [0.027228668380922222], [0.10620538496808449], [-0.08147956254786673], [-0.12249507399341236]]
3	0.1360924572993616	[-0.9258973059391814, -0.9942247704329412, 0.3465189505899161, 0.6173181901162207, 0.6380659089444409, 0.5978553139632374, -0.3984758059702941, -0.954401200929932, -0.6384512727383551, 0.9781997727517167, 0.9244879934303838, 0.8719311264627019, -0.2895206495690062, -0.7270113398631921, -0.6465538472704427, 0.878042183592052, -0.7073678727983972]	[[0.1360924572993616], [0.9975179901491424], [-0.005466927925472185], [0.06942448048774696], [0.010402573570017785], [-0.0859423423403269], [-0.05898418737320361], [0.06154465732678474], [0.1472685691793706], [0.0609577974355261], [-0.20904918124315774], [-0.37689046105768687], [0.03234748238528115], [-0.05718262471120398], [-0.39588842729711715], [-0.779388986984927], [-0.15334921652424202], [0.029930024480339847], [-0.0018214665612641331], [0.1142167231483118], [-0.1580562039043693], [-0.24025478575207476]]
4	0.13522457704248012	[0.9783745555872544, -0.0355466984518616, -0.8140239763547662, 0.04653642190032274, 0.3913164434435502, 1.0238890815143953, -0.7753067836972658, -0.42098471014974476, 0.8368362710909982, 0.5851988366143384, 0.1458201020624568, 0.2031119880948191, -0.4103476633351796, -0.8211922007695607, -0.4659006244450261, -0.15004727913715488, -0.2708920653438927]	[[0.13522457704248012], [0.9969307728985766], [-0.0015645596972320233], [0.07519300096887169], [0.02173933775660769], [-0.12995158577910287], [-0.21783092367375714], [0.06391331290196933], [0.1473031143931351], [0.05012917753651942], [-0.030438406195943776], [-0.39087327200371], [-0.08300505657475656], [-0.06574651758800275], [-0.20061164874831436], [-0.7017019773583121], [-0.19000364645167744], [0.03516069064054971], [-0.08115027426367115], [0.10207676400598359], [-0.21760581231120715], [-0.3716270477431771]]
5	0.12920801611165653	[-0.15970387427980415, 0.20074649883054785, -0.34024348828974105, -0.8395879900224341, 0.4214529277249528, 0.8017916045923003, 0.9393800919850307, -1.0416130188252581, 0.17468652333774023, 0.3424652213475012, 0.8477854565317917, -0.9171511148047766, -0.31908035197620627, 0.5677108887544386, -0.516530202901908, 0.3377236485021598, -0.3430128501260282]	[[0.12920801611165653], [0.9975659297517887], [0.021180786890174934], [0.058926163590486406], [0.03068056892675875], [-0.14769316620941447], [-0.35098159508952237], [0.00896075432674241], [0.06192000805136119], [0.06554564039770591], [0.20916653626227638], [-0.25446621666342284], [-0.2123781205531696], [-0.02313670971387443], [0.07908547157838546], [-0.4640319210051546], [-0.24821197198754383], [0.022974491583554135], [-0.14303784904034733], [0.02174385341925578], [-0.23672338540741858], [-0.5039320182666963]]
6	0.12846534715502983	[-0.6349320085610682, 0.33053031777267544, 1.0068569636398166, -0.03508716064390755, 0.5488119221439614, -0.3611266860522645, 0.2173230091127031, 0.12338989541255589, 0.18273916569099422, -0.496977473663686, 0.2670273115821179, -0.9592047040394412, 0.764900395035877, 0.8233827989395638, -0.4482278648356583, -1.0032158551349646, 1.0244300181398764]	[[0.12846534715502983], [0.9982421256702811], [0.04597382171909765], [0.021966352854983343], [0.030274504059848252], [-0.1340812242037306], [-0.2729003097007931], [-0.02951540292021162], [-0.046171357445500494], [0.10833568327881368], [0.2505081182376132], [-0.08131088763463135], [-0.2359183170356423], [-0.010783392814470216], [0.18153389068444042], [-0.1619796589718169], [-0.25820533019391934], [-0.01789857507485178], [-0.14766495034421123], [-0.09821661529666084], [-0.1732970445947461], [-0.5655453596528637]]
7	0.13375248825071526	[0.3522439539671015, -0.35226082571030254, 0.8036498167842355, -0.26147741516038264, -0.641772194812548, -0.8711297431458604, 0.2704138025217804, 0.6187021713679279, 0.15817615318462044, -0.8031977407704922, -0.30691118741555923, -0.7722606218819345, 0.18881833361987355, -0.2552716942744457, -0.7128250508181269, 0.8759596772367079, 0.40547050189495737]	[[0.13375248825071526], [0.9978752328599354], [0.05981109281161979], [-0.008186331616355094], [0.02450789252621701], [-0.1210304633250108], [-0.04403218013255063], [-0.014698953829574663], [-0.1289497487856444], [0.09762191125182153], [0.05650993405476633], [0.009891965415860817], [-0.15469616417567358], [-0.03926517143717363], [0.005208088872232126], [-0.07209476686837599], [-0.2505653768000694], [-0.059301466485307354], [-0.13518799254124927], [-0.1947964353058812], [-0.07135271238367605], [-0.5336523896640174]]
8	0.13605875823837393	[0.48499461286087675, 0.1675611560379924, 0.7330055730916425, -0.43617523753283255, 0.7361874618225627, -0.2774774992727833, 1.029309177889335, 0.27303157314654625, 0.9159360730404401, 0.28321135402159703, 0.5151112889498481, 0.2850052518816602, 0.08249794110538838, -0.46976273475297714, -0.3044017079203, -0.24026792484080425, 0.8882580342369655]	[[0.13605875823837393], [0.9972601531524291], [0.07114154599446855], [-0.01658529263202078], [0.011661708117637948], [-0.09621762412714173], [0.08475480307165147], [0.07057169717457332], [-0.2468854870956871], [0.067470519977072], [-0.10968192013423086], [0.026231537938195923], [-0.052296231902855685], [-0.0486283145664986], [-0.09082421133235408], [0.0338610083040519], [-0.2659312670119739], [-0.037080783730238875], [-0.17627458009335123], [-0.2273831344827327], [-0.010063628191139571], [-0.4846760060092568]]
9	0.12989904072453887	[0.6135187780629031, 0.09845544653630664, -0.09777374329112665, 0.4943622927789296, 0.27041242282883315, 0.3547738421369924, -0.3979640218408381, -0.7601437362114587, -0.4580637605262444, 0.7801083528907841, -0.11192958789352053, -0.07833026991103233, 0.03160923032926624, -0.2853023708742175, -0.7939026441336243, -0.04284479451469586, 0.5273209282886533]	[[0.12989904072453887], [0.9961191002017492], [0.08692637599701176], [-0.013424036981440651], [0.0032153694041072234], [-0.09369924971550549], [0.04700956441799513], [0.12304958340645607], [-0.16560874439917592], [0.09910497252419555], [-0.10668873480150311], [-0.006372666553560231], [-0.13139534040348558], [-0.07244390502253002], [-0.03258237870241859], [0.0672372279926984], [-0.3243598562459656], [0.022980433621754715], [-0.2651217886633559], [-0.2384550256801239], [-0.01396195008067106], [-0.44785890146372703]]
