timestamp	reward	action	state
0	0.1201512182815079	[-0.04383509168806296, -0.9824236437927342, 0.939423236696124, 0.2285456155385883, -0.44126395411368946, -0.4231420391805789, -0.07745826956425989, -0.7934691535282639, -0.6270489348573962, -0.7164604264546779, 0.8904379413601318, -0.025824248201158407, -0.5559423784839762, -0.8013346559498278, 0.31198551014524534, -0.06913211148901335, 0.6485173194760895]	[[0.1201512182815079], [0.9999804093712461], [-0.003084192590025432], [0.0006400390077718103], [-0.005409157037043181], [-0.012293057403464556], [0.07602633335694695], [0.022955354391465854], [0.04306068120432037], [0.01230721393208864], [-0.1412009002921446], [-0.09048122829641493], [-0.07941714677833851], [-0.026642920640741342], [-0.10089844250896678], [-0.0058474253941993], [0.012740422800712518], [-0.008495180532537169], [-0.008232290202706886], [0.00964200556775915], [-0.008948820003803658], [0.029108733204210865]]
1	0.12483747300381222	[-0.6381107135781945, 0.007617133951853856, -0.9633257166905365, -0.46357550525811153, 0.9339028234609374, 0.5863936381523244, -1.0221987989580914, -0.38541128178360234, -0.03837483360706333, 0.3180181626919467, 0.39752384631134446, -0.06364051722465233, 0.2695429906587488, 0.15809809275960748, -0.41472536746888666, 0.7063859009916006, -0.138575645012275]	[[0.12483747300381222], [0.9995686132640357], [-0.005657252562692259], [0.028812827856240043], [0.0006354697330072164], [-0.04663869767852463], [0.00573211743596707], [0.03861039873199234], [-0.0001351504245965477], [0.027151389641794057], [-0.18270447279184854], [-0.23882658018058156], [-0.20101098004097334], [-0.062143789224551216], [-0.08354683031183048], [-0.005086140774388768], [-0.05761005944573053], [0.027796869396263565], [-0.051732109991562206], [0.07973600282813217], [-0.06602286800642461], [0.02291639615852084]]
2	0.11965592951169494	[-0.5874473444706101, 0.4832120313081969, 0.7205065143254913, -0.038116215892325625, 0.18911752714108623, 0.9138859784821253, -0.8451940788399812, 0.6568051483290345, 0.26024199015819965, 0.5877268783727992, 0.07447426193692207, -0.4059060043792616, -0.5286518539978257, -0.703530163985189, 0.5797546774757555, 0.17382575321644816, -0.5115095005331521]	[[0.11965592951169494], [0.9977615137775232], [-0.008696639578290583], [0.0662740541039511], [-0.002019860652971915], [-0.0622115303029657], [-0.24100965438814967], [0.066908484033612], [-0.033570640259625126], [0.0424099100002431], [-0.051614198906615893], [-0.4479850132214551], [-0.1549550910804725], [-0.04228577288821656], [0.1161990457630306], [-0.0058317651006985], [-0.1784155757047722], [0.105185479423854], [-0.1311246695747444], [0.2396260376355609], [-0.1283263855627823], [-0.015243211146464819]]
3	0.11168027115474274	[0.1205909778825409, 0.5947995392852483, 0.18215934402292522, 0.9245929976571994, -0.7050288837296367, -0.45457013137419544, 0.9059275905635661, -0.29857760561431246, 0.9284387866066085, 0.7534168949574759, -0.7548632333734316, -0.1846113029037902, 0.9058394520226432, -0.06917837093948274, -0.04170480938018729, 0.9562414242571412, -0.778700780805237]	[[0.11168027115474274], [0.9965963085130105], [-0.015337108953561298], [0.07964221736131219], [-0.014754259078679763], [-0.02202117045517947], [-0.3676422528397333], [0.09553518908360016], [0.014500223612301874], [0.0028274585072015097], [0.012702938932644155], [-0.5999863254410903], [-0.18613385646691358], [0.014192298060398569], [0.20445369870066116], [-0.1114533602170126], [-0.25012121844714547], [0.1545881677300007], [-0.2063473116855744], [0.38932762894335904], [-0.11152578788748709], [-0.04983167840234702]]
4	0.09935894941649186	[-0.7526536723406629, 0.3550351508394049, 0.9685693537718498, 0.41219854616433504, 0.5982396726776282, 0.4478212054465802, 0.10016142028671293, -0.2436666469694589, -0.8388582263335469, 0.5691239567635875, -0.6228174024976179, -0.19876728104569105, -1.0148415240894992, 0.0410578170119793, -1.0078535168012588, 0.6199012181002553, -0.9340797867250589]	[[0.09935894941649186], [0.9955228136827261], [-0.019735067970687345], [0.08904306306480828], [-0.024823123281674096], [-0.04668055222686687], [-0.5148040659671224], [0.1402021059034924], [0.09208317498006235], [-0.00820480085986591], [0.14721014161491225], [-0.6109524964564186], [-0.22438240671511356], [0.03764546796366454], [0.3235782755868538], [-0.26417471122741903], [-0.3364178746407589], [0.1833643293609007], [-0.2646004721816275], [0.49541345753749366], [-0.09659104525201616], [-0.11668097369868838]]
5	0.08892165920311774	[0.4484770193313468, 0.5312349261386434, 0.22848848532418609, 1.0483235467361007, -0.6877113095775469, -0.7362167534764883, 0.06819840860333543, 0.33647303573789283, -0.6665015027895731, -0.2021237557008003, -0.9509946785774147, -0.08857085446927349, 0.9906521482273988, 0.29343150958245456, 0.37182526719642206, -0.10467415575919586, 0.11309484133749916]	[[0.08892165920311774], [0.9964722773471243], [-0.015104666307302294], [0.06971694916695921], [-0.04420855723989226], [-0.03467868301677942], [-0.4668127122421525], [0.17459638443068368], [0.13878262458586701], [0.008963569397778013], [0.10370257692225496], [-0.6528503552117232], [-0.1592225311036279], [-0.03309451090987309], [0.2613791800283516], [-0.41768714290988607], [-0.36413465675143974], [0.19210625137522977], [-0.29159510488439605], [0.5139277187828889], [-0.010165087714443681], [-0.1489581705672375]]
6	0.08219069756165154	[-0.03652187897681149, 0.8321958620474807, 0.6409581487788777, 0.7486914972308156, -0.329636266686803, -0.6117995234236389, 0.5681418701898411, 0.48201914302105603, -0.8054620149422639, -0.7749782509930198, 0.803296774191713, -0.9817664301860436, -0.0888416269917568, -0.7390840694691311, 0.8098031638916701, 0.5111264456024843, -0.08132469656036365]	[[0.08219069756165154], [0.9961670359150924], [-0.011080521956752272], [0.04000300116725592], [-0.07699492507248704], [0.06037233114622974], [-0.29683418063076034], [0.22073734429344224], [0.14491922529227227], [0.015708028833987288], [-0.07336190074058503], [-0.6802797735187164], [-0.02100146830882759], [-0.09038099747891999], [0.07600485870143106], [-0.5008718941242658], [-0.3452263733836423], [0.2178911322179477], [-0.3285551688047219], [0.5311744233682355], [0.13524606398087102], [-0.1502236904637175]]
7	0.07999571673024074	[-0.32810878368715585, 0.07033477522499111, -0.3526569618534459, -1.0223538860081476, -0.5825810679464638, -0.2144835790028284, 0.8636531278687886, 0.1281528137267235, 0.6898659412295263, -0.19313147609463233, -1.0361755205279077, 0.9712819008058958, 0.6138008754875036, 0.42893629035670916, 0.14658032060140322, 0.1039093809807872, 0.14474045420728668]	[[0.07999571673024074], [0.9946043457925708], [-0.01584511695120887], [0.022062858951147214], [-0.10012171519823568], [0.15362246991866815], [-0.19621893956387496], [0.229288183760773], [0.1201259523875922], [-0.0125556047503151], [-0.14796710353872095], [-0.5570160893745987], [0.02424786613348808], [-0.07549916214339376], [-0.06842977428285665], [-0.5736172696980878], [-0.32048914481988994], [0.21614502806163743], [-0.3502784268481908], [0.5599117282189984], [0.2353902095413286], [-0.17386892455615655]]
8	0.08779092846586634	[0.916565863213487, -0.1083480705366941, 0.15632031115481548, 0.8846923135728827, 0.13038810951761196, -0.6458459804136102, 0.7330718547637249, 0.9449660629820894, 0.3234396456719813, -0.6395123741482966, 0.5631953551839041, 0.7195407584895571, 0.10396361693149962, 0.7144060028046577, -0.42589134168236953, -0.2877961776871196, -0.0203449970571126]	[[0.08779092846586634], [0.9937868813893577], [-0.029746999681360048], [0.012625227620271373], [-0.10650518304715693], [0.22917795907029315], [-0.10607321480358063], [0.2096574031007733], [0.09421858371042661], [-0.0736334848074021], [-0.18179990394478063], [-0.31325957555153056], [0.07830658712864208], [-0.023370368661472733], [-0.22823299865467], [-0.6473010010369398], [-0.2587540206360537], [0.15089194272407402], [-0.2993708813609577], [0.5620520725474655], [0.28536021031435893], [-0.21083085504824772]]
9	0.09838607120338372	[0.889122306352126, -0.6430631535950019, -0.9287495406929149, 0.621896891462803, -0.2152251942591993, 0.10599921078088323, -0.046407193279349966, 0.11338559498060409, 0.7290309471434889, -0.04252095215006088, 0.5281818551720485, 0.41797540499281843, 0.2780546998779937, 0.7557353951750488, 0.09540785144229007, 0.7633477881192232, 0.2839280238416281]	[[0.09838607120338372], [0.9941306158385277], [-0.04197629303483919], [0.0008828036072080857], [-0.09970722207219693], [0.2869990847441567], [-0.020652206982977445], [0.16089187927281096], [0.09673506125324512], [-0.16097433294773117], [-0.1639868122135698], [-0.008252799972877742], [0.1191035309177384], [0.06445145559874638], [-0.3085699777048634], [-0.5597881042563446], [-0.189249651171551], [0.05436657799807447], [-0.21697737115300406], [0.5282784450967116], [0.3133513068875869], [-0.24519067316724114]]
